"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","tipo_razon_uso","id_viaje","grupo_viaje","comparativa_descripcion","comparativa_grupo_viaje","comparativa_razon_uso","comparativa_clave_si","comparativa_clave_no"
A004063,2018-08-04,P.RECREACION,regalo,"3.regalo_11",P.RECREACION6,-248792.04,201808,especifico,,,P003,,,,
A004068,2018-08-08,P.GUSTOS,gustos,"1.gustos_13",P.GUSTOS7,-35608.5,201808,especifico,,,P001,,,,
A004070,2018-08-09,P.GUSTOS,gustos,"6.gustos_2",P.GUSTOS9,-58327.83,201808,especifico,,,P006,,,,
A004089,2018-08-14,P.GUSTOS,gustos,"5.gustos_17",P.GUSTOS5,-11773.155,201808,especifico,,,P005,,,,
A004107,2018-08-17,P.GUSTOS,gustos,"8.gustos_4",P.GUSTOS4,-267442.11,201808,especifico,,,P008,,,,
A004108,2018-08-17,P.GUSTOS,gustos,"1.gustos_17",P.GUSTOS10,-18935.25,201808,especifico,,,P001,,,,
A004109,2018-08-17,P.GUSTOS,gustos,"2.gustos_18",P.GUSTOS8,-18935.25,201808,especifico,,,P002,,,,
A004110,2018-08-17,P.GUSTOS,gustos,"3.gustos_19",P.GUSTOS10,-22795.829999999998,201808,especifico,,,P003,,,,
A004167,2018-09-04,P.RECREACION,regalo,regalo: nombre_9,P.RECREACION10,-16926.0,201809,especifico,,,,,P.RECREACION,P013,
A004170,2018-09-05,P.RECREACION,regalo,regalo: nombre_6,P.RECREACION1,-49356.0,201809,especifico,,,,,P.RECREACION,P013,
A004171,2018-09-06,P.GUSTOS,gustos,"3.gustos_11",P.GUSTOS1,-55016.445,201809,especifico,,,P003,,,,
A004176,2018-09-12,P.GUSTOS,necesidad,"3.necesidad_3",P.GUSTOS9,-11145.0,201809,especifico,,,P003,,,,
A004177,2018-09-12,P.GUSTOS,necesidad,"2.necesidad_2",P.GUSTOS5,-6915.0,201809,especifico,,,P002,,,,
A004187,2018-09-13,P.GUSTOS,gustos,"6.gustos_6",P.GUSTOS9,-84606.0,201809,especifico,,,P006,,,,
A004199,2018-09-14,P.GUSTOS,necesidad,necesidad: nombre_8,P.GUSTOS7,-4941.0,201809,especifico,,,,,P.GUSTOS,,P012
A004215,2018-09-19,P.FORMAL,transporte,transporte_4,P.FORMAL2,-154401.0,201809,especifico,,,,,P.FORMAL,P011,
A004216,2018-09-19,P.FORMAL,transporte,transporte_9,P.FORMAL1,-42306.0,201809,especifico,,,,,P.FORMAL,P011,
A004217,2018-09-19,P.FORMAL,transporte,transporte_8,P.FORMAL4,-28206.0,201809,especifico,,,,,P.FORMAL,P011,
A004218,2018-09-19,P.FORMAL,transporte,transporte_2,P.FORMAL7,-14106.0,201809,especifico,,,,,P.FORMAL,P011,
A004219,2018-09-19,P.FORMAL,transporte,transporte_6,P.FORMAL3,-33846.0,201809,especifico,,,,,P.FORMAL,P011,
A004220,2018-09-19,P.FORMAL,transporte,transporte_6,P.FORMAL5,-49356.0,201809,especifico,,,,,P.FORMAL,P011,
A004221,2018-09-19,P.FORMAL,transporte,transporte_18,P.FORMAL8,-51555.600000000006,201809,especifico,,,,,P.FORMAL,P011,
A004235,2018-09-23,P.GUSTOS,gustos,"1.gustos_5",P.GUSTOS5,-37512.0,201809,especifico,,,P001,,,,
A004262,2018-10-02,P.FORMAL,transporte,transporte_19,P.FORMAL3,-176256.0,201810,especifico,,,,,P.FORMAL,P011,
A004276,2018-10-12,P.GUSTOS,necesidad,necesidad_18,P.GUSTOS7,-84606.0,201810,especifico,,,,,P.GUSTOS,,P012
A004277,2018-10-12,P.GUSTOS,necesidad,necesidad_7,P.GUSTOS8,-24610.5,201810,especifico,,,,,P.GUSTOS,,P012
A004279,2018-10-13,P.RECREACION,invitacion,invitacion: nombre_3,P.RECREACION7,-49356.0,201810,especifico,,,,,P.RECREACION,,P027
A004305,2018-10-19,P.FORMAL,transporte,transporte_12,P.FORMAL5,-8458.95,201810,especifico,,,,,P.FORMAL,P011,
A004311,2018-10-19,P.RECREACION,invitacion,invitacion: nombre_6,P.RECREACION8,-84606.0,201810,especifico,,,,,P.RECREACION,,P027
A004321,2018-10-26,P.RECREACION,hogar,hogar_4900,P.RECREACION8,-70365.0,201810,especifico,,,,,P.RECREACION,,P027
A004369,2018-11-07,P.SALUD,consumible,consumible_7577,P.SALUD6,-5505.0,201811,especifico,,,,,P.SALUD,,P014
A004370,2018-11-07,P.SALUD,necesidad,necesidad_17,P.SALUD9,-20170.41,201811,especifico,,,,,P.SALUD,,P014
A004371,2018-11-07,P.SALUD,necesidad,necesidad_18,P.SALUD1,-14740.5,201811,especifico,,,,,P.SALUD,,P014
A004391,2018-11-15,P.VIAJE,evento,evento: nombre_14,P.VIAJE6,-130431.0,201811,especifico,V052,G036,,P037,,,
A004397,2018-11-18,P.GUSTOS,necesidad,necesidad_19,P.GUSTOS8,-57040.5,201811,especifico,,,,,P.GUSTOS,,P012
A004414,2018-11-22,P.VIAJE,transporte,transporte_8,P.VIAJE8,-72258.62999999999,201811,especifico,V052,G036,,P037,,,
A004451,2018-12-04,P.RECREACION,regalo,regalo: nombre_4,P.RECREACION2,-120788.01,201812,especifico,,,,,P.RECREACION,P013,
A004452,2018-12-04,P.RECREACION,regalo,regalo: nombre_5,P.RECREACION3,35244.0,201812,especifico,,,,,P.RECREACION,P013,
A004453,2018-12-04,P.RECREACION,regalo,regalo: nombre_1,P.RECREACION4,35244.0,201812,especifico,,,,,P.RECREACION,P013,
A004456,2018-12-05,P.RECREACION,regalo,regalo: nombre_20,P.RECREACION5,-117036.0,201812,especifico,,,,,P.RECREACION,P013,
A004479,2018-12-11,P.GUSTOS,gustos,"3.gustos_15",P.GUSTOS10,-154330.5,201812,especifico,,,P003,,,,
A004510,2018-12-17,P.RECREACION,regalo,regalo: nombre_12,P.RECREACION6,-49285.5,201812,especifico,,,,,P.RECREACION,P013,
A004521,2018-12-18,P.RECREACION,regalo,regalo_3,P.RECREACION10,-1768.5,201812,especifico,,,,,P.RECREACION,P013,
A004524,2018-12-19,P.RECREACION,regalo,regalo: nombre_14,P.RECREACION7,-5646.0,201812,especifico,,,,,P.RECREACION,P013,
A004525,2018-12-19,P.RECREACION,regalo,regalo: nombre_13,P.RECREACION8,-5646.0,201812,especifico,,,,,P.RECREACION,P013,
A004546,2018-12-26,P.VIAJE,transporte,transporte_19,P.VIAJE2,-121477.5,201812,especifico,V059,,,,P.VIAJE,,P016
A004547,2018-12-26,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE5,-121477.5,201812,especifico,V059,,,,P.VIAJE,,P016
A004548,2018-12-26,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE6,121465.5,201812,especifico,V059,,,,P.VIAJE,,P016
A004588,2019-01-02,P.FORMAL,transporte,transporte: nombre_4,P.FORMAL8,-21156.0,201901,especifico,,,,,P.FORMAL,P011,
A004602,2019-01-09,P.GUSTOS,gustos,"5.gustos_13",P.GUSTOS6,-129330.49500000001,201901,especifico,,,P005,,,,
A004603,2019-01-11,P.VIAJE,necesidad,necesidad_5,P.VIAJE7,-63739.409999999996,201901,especifico,V059,,,,P.VIAJE,,P016
A004619,2019-01-15,P.VIAJE,necesidad,necesidad_6,P.VIAJE8,-643.3199999999999,201901,especifico,V059,,,,P.VIAJE,,P016
A004623,2019-01-16,P.SALUD,necesidad,necesidad_14,P.SALUD4,-35256.0,201901,especifico,,,,,P.SALUD,,P014
A004635,2019-01-23,P.FORMAL,transporte,transporte: nombre_5,P.FORMAL9,-70506.0,201901,especifico,,,,,P.FORMAL,P011,
A004640,2019-01-30,P.VIAJE,necesidad,necesidad_6,P.VIAJE3,-42987.03,201901,especifico,V052,G036,,P037,,,
A004643,2019-01-31,P.VIAJE,necesidad,necesidad_7,P.VIAJE4,-436.04999999999995,201901,especifico,V052,G036,,P037,,,
A004667,2019-02-02,P.RECREACION,regalo,regalo_15,P.RECREACION2,-358.5,201902,especifico,,,,,P.RECREACION,P013,
A004684,2019-02-10,P.VIAJE,evento,evento_5856,P.VIAJE4,-41495.25,201902,especifico,V052,G036,,P037,,,
A004705,2019-02-15,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE7,63796.5,201902,especifico,V059,,,,P.VIAJE,,P016
A004707,2019-02-16,P.SALUD,necesidad,necesidad_19,P.SALUD9,-105756.0,201902,especifico,,,,,P.SALUD,,P014
A004708,2019-02-16,P.SALUD,necesidad,necesidad_20,P.SALUD5,-7416.255,201902,especifico,,,,,P.SALUD,,P014
A004709,2019-02-16,P.SALUD,necesidad,necesidad_1,P.SALUD4,-5758.799999999999,201902,especifico,,,,,P.SALUD,,P014
A004710,2019-02-16,P.SALUD,necesidad,necesidad_15,P.SALUD6,-5293.5,201902,especifico,,,,,P.SALUD,,P014
A004714,2019-02-19,P.VIAJE,necesidad,necesidad_16,P.VIAJE9,-22551.195,201902,especifico,V051,G035,,P039,,,
A004714-1,2019-02-19,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE8,-21156.0,201902,especifico,V051,G035,,P039,,,
A004714-2,2019-02-19,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE9,-21156.0,201902,especifico,V051,G035,,P039,,,
A004714-3,2019-02-19,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE10,-21156.0,201902,especifico,V051,G035,,P039,,,
A004721,2019-02-22,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE1,21144.0,201902,especifico,V051,G035,,P039,,,
A004726,2019-02-26,P.VIAJE,necesidad,necesidad_17,P.VIAJE1,-866.0999999999999,201902,especifico,V051,G035,,P039,,,
A004762,2019-03-08,P.VIAJE,evento,evento_5861,P.VIAJE9,-72903.0,201903,especifico,V065,G046,,P041,,,
A004763,2019-03-08,P.VIAJE,evento,evento_5845,P.VIAJE5,-58873.5,201903,especifico,V065,G046,,P041,,,
A004778,2019-03-13,P.VIAJE,transporte,transporte_7,P.VIAJE3,-82350.0,201903,especifico,V061,G042,,P040,,,
A004790,2019-03-15,P.MANUAL,manualidad,manualidad_12,P.MANUAL8,-28558.5,201903,especifico,,,,,P.MANUAL,,P009
A004797,2019-03-16,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE2,65911.5,201903,especifico,V051,G035,,P039,,,
A004798,2019-03-16,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE3,8454.0,201903,especifico,V051,G035,,P039,,,
A004799,2019-03-16,P.VIAJE,transporte,transporte_20,P.VIAJE10,-31790.925000000003,201903,especifico,V051,G035,,P039,,,
A004800,2019-03-16,P.VIAJE,consumible,consumible_11696,P.VIAJE4,-8034.751499999999,201903,especifico,V051,G035,,P039,,,
A004801,2019-03-16,P.VIAJE,necesidad,necesidad_12,P.VIAJE5,-23011.2075,201903,especifico,V051,G035,,P039,,,
A004802,2019-03-16,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE4,-21692.8575,201903,especifico,V051,G035,,P039,,,
A004803,2019-03-16,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE5,-23011.2075,201903,especifico,V051,G035,,P039,,,
A004804,2019-03-16,P.VIAJE,necesidad,necesidad_13,P.VIAJE6,-14046.4275,201903,especifico,V051,G035,,P039,,,
A004805,2019-03-16,P.VIAJE,necesidad,necesidad_12,P.VIAJE2,-54915.2775,201903,especifico,V051,G035,,P039,,,
A004806,2019-03-16,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE6,-8838.945,201903,especifico,V051,G035,,P039,,,
A004807,2019-03-16,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE7,-10157.295,201903,especifico,V051,G035,,P039,,,
A004808,2019-03-16,P.VIAJE,necesidad,necesidad_5,P.VIAJE2,-11475.644999999999,201903,especifico,V051,G035,,P039,,,
A004809,2019-03-16,P.VIAJE,necesidad,necesidad_6,P.VIAJE3,-14112.344999999998,201903,especifico,V051,G035,,P039,,,
A004810,2019-03-16,P.VIAJE,necesidad,necesidad_7,P.VIAJE4,-14125.5285,201903,especifico,V051,G035,,P039,,,
A004811,2019-03-16,P.VIAJE,necesidad,necesidad_20,P.VIAJE10,-47690.7195,201903,especifico,V051,G035,,P039,,,
A004812,2019-03-16,P.VIAJE,necesidad,necesidad_14,P.VIAJE2,-25661.091,201903,especifico,V051,G035,,P039,,,
A004813,2019-03-16,P.VIAJE,necesidad,necesidad_14,P.VIAJE4,-4303.821,201903,especifico,V051,G035,,P039,,,
A004814,2019-03-16,P.VIAJE,necesidad,necesidad_3,P.VIAJE9,-19333.011,201903,especifico,V051,G035,,P039,,,
A004815,2019-03-16,P.VIAJE,necesidad,necesidad_15,P.VIAJE3,-24079.071,201903,especifico,V051,G035,,P039,,,
A004816,2019-03-16,P.VIAJE,necesidad,necesidad_10,P.VIAJE4,-41468.1075,201903,especifico,V051,G035,,P039,,,
A004817,2019-03-16,P.VIAJE,necesidad,necesidad_1,P.VIAJE8,-25661.091,201903,especifico,V051,G035,,P039,,,
A004818,2019-03-16,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE8,-5226.665999999999,201903,especifico,V051,G035,,P039,,,
A004819,2019-03-16,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE9,3289.875,201903,especifico,V051,G035,,P039,,,
A004820,2019-03-16,P.VIAJE,necesidad,necesidad_15,P.VIAJE5,-14151.8955,201903,especifico,V051,G035,,P039,,,
A004821,2019-03-16,P.VIAJE,necesidad,necesidad_16,P.VIAJE10,-14151.8955,201903,especifico,V051,G035,,P039,,,
A004822,2019-03-16,P.VIAJE,necesidad,necesidad_17,P.VIAJE2,-14151.8955,201903,especifico,V051,G035,,P039,,,
A004823,2019-03-16,P.VIAJE,consumible,consumible_10438,P.VIAJE2,-11871.15,201903,especifico,V051,G035,,P039,,,
A004824,2019-03-16,P.VIAJE,consumible,consumible_10538,P.VIAJE2,-3301.875,201903,especifico,V051,G035,,P039,,,
A004825,2019-03-17,P.VIAJE,necesidad,"4.necesidad_20",P.VIAJE7,-35548.575,201903,especifico,V051,G035,P004,,,,
A004826,2019-03-17,P.VIAJE,necesidad,necesidad_1,P.VIAJE2,-27862.7355,201903,especifico,V051,G035,,P039,,,
A004827,2019-03-17,P.VIAJE,necesidad,necesidad_5,P.VIAJE2,-12042.5355,201903,especifico,V051,G035,,P039,,,
A004828,2019-03-17,P.VIAJE,necesidad,necesidad_14,P.VIAJE6,-9985.9095,201903,especifico,V051,G035,,P039,,,
A004829,2019-03-17,P.VIAJE,necesidad,necesidad_15,P.VIAJE7,-9972.725999999999,201903,especifico,V051,G035,,P039,,,
A004830,2019-03-17,P.VIAJE,necesidad,necesidad_2,P.VIAJE9,-25788.555,201903,especifico,V051,G035,,P039,,,
A004831,2019-03-17,P.VIAJE,necesidad,necesidad_4,P.VIAJE10,-29813.8935,201903,especifico,V051,G035,,P039,,,
A004832,2019-03-17,P.VIAJE,necesidad,necesidad_5,P.VIAJE2,-29813.8935,201903,especifico,V051,G035,,P039,,,
A004833,2019-03-17,P.VIAJE,regalo,regalo: nombre_6,P.VIAJE3,-2546.1150000000002,201903,especifico,V051,G035,,P039,,,
A004834,2019-03-17,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE4,-2546.1150000000002,201903,especifico,V051,G035,,P039,,,
A004835,2019-03-17,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE5,-3934.683,201903,especifico,V051,G035,,P039,,,
A004836,2019-03-17,P.VIAJE,regalo,regalo: nombre_6,P.VIAJE6,-3934.683,201903,especifico,V051,G035,,P039,,,
A004837,2019-03-17,P.VIAJE,consumible,consumible_7105,P.VIAJE5,-3934.683,201903,especifico,V051,G035,,P039,,,
A004838,2019-03-17,P.VIAJE,consumible,consumible_10973,P.VIAJE7,-1271.616,201903,especifico,V051,G035,,P039,,,
A004839,2019-03-17,P.VIAJE,transporte,transporte_13,P.VIAJE5,-11871.15,201903,especifico,V051,G035,,P039,,,
A004840,2019-03-17,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE10,21144.0,201903,especifico,V051,G035,,P039,,,
A004841,2019-03-17,P.VIAJE,recreacion,recreacion: nombre_10,P.VIAJE4,-52740.0,201903,especifico,V051,G035,,P039,,,
A004844,2019-03-18,P.VIAJE,evento,evento_5727,P.VIAJE3,-711.0,201903,especifico,V065,G046,,P041,,,
A004845,2019-03-18,P.VIAJE,evento,evento_5729,P.VIAJE1,-711.0,201903,especifico,V052,G036,,P037,,,
A004847,2019-03-21,P.VIAJE,consumible,consumible_8640,P.VIAJE10,-1980.0,201903,especifico,V052,G036,,P037,,,
A004848,2019-03-21,P.VIAJE,consumible,consumible_6859,P.VIAJE1,-1768.5,201903,especifico,V052,G036,,P037,,,
A004849,2019-03-21,P.VIAJE,transporte,transporte_6,P.VIAJE6,-13222.635,201903,especifico,V052,G036,,P037,,,
A004850,2019-03-21,P.VIAJE,recreacion,recreacion_10,P.VIAJE2,-5505.0,201903,especifico,V052,G036,,P037,,,
A004851,2019-03-21,P.VIAJE,consumible,consumible_10338,P.VIAJE2,-7902.0,201903,especifico,V052,G036,,P037,,,
A004852,2019-03-21,P.VIAJE,consumible,consumible_8606,P.VIAJE4,-1627.5,201903,especifico,V052,G036,,P037,,,
A004853,2019-03-21,P.VIAJE,gustos,gustos_5475,P.VIAJE5,-1416.0,201903,especifico,V052,G036,,P037,,,
A004854,2019-03-21,P.VIAJE,consumible,consumible_7822,P.VIAJE8,-2826.0,201903,especifico,V052,G036,,P037,,,
A004855,2019-03-21,P.VIAJE,consumible,consumible_10432,P.VIAJE8,-4941.0,201903,especifico,V052,G036,,P037,,,
A004856,2019-03-21,P.VIAJE,consumible,consumible_11071,P.VIAJE9,-4941.0,201903,especifico,V052,G036,,P037,,,
A004857,2019-03-21,P.VIAJE,consumible,consumible_10970,P.VIAJE10,-2826.0,201903,especifico,V052,G036,,P037,,,
A004858,2019-03-21,P.VIAJE,recreacion,recreacion_12,P.VIAJE6,-2826.0,201903,especifico,V052,G036,,P037,,,
A004860,2019-03-22,P.VIAJE,transporte,transporte_11,P.VIAJE6,-323.25,201903,especifico,V052,G036,,P037,,,
A004861,2019-03-22,P.VIAJE,consumible,consumible_9568,P.VIAJE2,-4941.0,201903,especifico,V052,G036,,P037,,,
A004862,2019-03-22,P.VIAJE,consumible,consumible_10967,P.VIAJE3,-1416.0,201903,especifico,V052,G036,,P037,,,
A004863,2019-03-22,P.VIAJE,recreacion,recreacion_13,P.VIAJE7,-711.0,201903,especifico,V052,G036,,P037,,,
A004864,2019-03-22,P.VIAJE,consumible,consumible_9478,P.VIAJE2,-4200.75,201903,especifico,V052,G036,,P037,,,
A004865,2019-03-22,P.VIAJE,consumible,consumible_9476,P.VIAJE4,-633.45,201903,especifico,V052,G036,,P037,,,
A004866,2019-03-22,P.VIAJE,consumible,consumible_11280,P.VIAJE10,-1549.9499999999998,201903,especifico,V052,G036,,P037,,,
A004867,2019-03-22,P.VIAJE,recreacion,recreacion_14,P.VIAJE8,-111.75,201903,especifico,V052,G036,,P037,,,
A004868,2019-03-22,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE1,-323.25,201903,especifico,V052,G036,,P037,,,
A004869,2019-03-22,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE2,29.25,201903,especifico,V052,G036,,P037,,,
A004870,2019-03-22,P.VIAJE,consumible,consumible_8354,P.VIAJE6,-14106.0,201903,especifico,V052,G036,,P037,,,
A004871,2019-03-22,P.VIAJE,gustos,gustos_5186,P.VIAJE4,-3531.0,201903,especifico,V052,G036,,P037,,,
A004872,2019-03-22,P.VIAJE,consumible,consumible_7230,P.VIAJE10,-1416.0,201903,especifico,V052,G036,,P037,,,
A004873,2019-03-22,P.VIAJE,consumible,consumible_10759,P.VIAJE1,-7056.0,201903,especifico,V052,G036,,P037,,,
A004876,2019-03-23,P.VIAJE,transporte,transporte_12,P.VIAJE7,-323.25,201903,especifico,V052,G036,,P037,,,
A004877,2019-03-23,P.VIAJE,consumible,consumible_10675,P.VIAJE5,-2826.0,201903,especifico,V052,G036,,P037,,,
A004878,2019-03-23,P.VIAJE,consumible,consumible_10430,P.VIAJE10,-4588.5,201903,especifico,V052,G036,,P037,,,
A004879,2019-03-23,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE3,-4588.5,201903,especifico,V052,G036,,P037,,,
A004880,2019-03-23,P.VIAJE,consumible,consumible_8351,P.VIAJE9,-56406.0,201903,especifico,V052,G036,,P037,,,
A004881,2019-03-23,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE4,1404.0,201903,especifico,V052,G036,,P037,,,
A004882,2019-03-23,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE5,1404.0,201903,especifico,V052,G036,,P037,,,
A004883,2019-03-23,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE7,-3531.0,201903,especifico,V052,G036,,P037,,,
A004884,2019-03-23,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE8,-3531.0,201903,especifico,V052,G036,,P037,,,
A004885,2019-03-23,P.VIAJE,transaccion,transaccion_6,P.VIAJE3,-499.5,201903,especifico,V052,G036,,P037,,,
A004886,2019-03-24,P.VIAJE,transporte,transporte_13,P.VIAJE9,-323.25,201903,especifico,V052,G036,,P037,,,
A004887,2019-03-24,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE9,-41.25,201903,especifico,V052,G036,,P037,,,
A004888,2019-03-24,P.VIAJE,transporte,transporte_15,P.VIAJE3,-852.0,201903,especifico,V052,G036,,P037,,,
A004892,2019-03-24,P.VIAJE,transporte,transporte_3,P.VIAJE10,-9331.035,201903,especifico,V052,G036,,P037,,,
A004893,2019-03-24,P.VIAJE,evento,evento_5655,P.VIAJE5,-1416.0,201903,especifico,V052,G036,,P037,,,
A004894,2019-03-24,P.VIAJE,consumible,consumible_11668,P.VIAJE2,-10581.0,201903,especifico,V052,G036,,P037,,,
A004895,2019-03-24,P.VIAJE,consumible,consumible_10964,P.VIAJE6,-2826.0,201903,especifico,V052,G036,,P037,,,
A004896,2019-03-24,P.VIAJE,consumible,consumible_9824,P.VIAJE6,-4941.0,201903,especifico,V052,G036,,P037,,,
A004897,2019-03-24,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE10,-2826.0,201903,especifico,V052,G036,,P037,,,
A004898,2019-03-24,P.VIAJE,consumible,consumible_7146,P.VIAJE4,-1303.1999999999998,201903,especifico,V052,G036,,P037,,,
A004899,2019-03-25,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE1,-3883.5,201903,especifico,V052,G036,,P037,,,
A004900,2019-03-25,P.VIAJE,gustos,gustos_5170,P.VIAJE10,-4165.5,201903,especifico,V052,G036,,P037,,,
A004901,2019-03-25,P.VIAJE,transporte,transporte_19,P.VIAJE7,-852.0,201903,especifico,V052,G036,,P037,,,
A004902,2019-03-25,P.VIAJE,transporte,transporte_15,P.VIAJE5,-3381.54,201903,especifico,V052,G036,,P037,,,
A004903,2019-03-25,P.VIAJE,consumible,consumible_9735,P.VIAJE5,-9171.0,201903,especifico,V052,G036,,P037,,,
A004904,2019-03-25,P.VIAJE,consumible,consumible_9796,P.VIAJE4,-4941.0,201903,especifico,V052,G036,,P037,,,
A004905,2019-03-25,P.VIAJE,recreacion,recreacion_15,P.VIAJE9,-2826.0,201903,especifico,V052,G036,,P037,,,
A004906,2019-03-25,P.VIAJE,transporte,transporte_14,P.VIAJE10,-288.0,201903,especifico,V052,G036,,P037,,,
A004907,2019-03-25,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE2,29.25,201903,especifico,V052,G036,,P037,,,
A004908,2019-03-25,P.VIAJE,recreacion,recreacion_14,P.VIAJE6,-5434.5,201903,especifico,V052,G036,,P037,,,
A004909,2019-03-25,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE6,-5434.5,201903,especifico,V052,G036,,P037,,,
A004910,2019-03-26,P.VIAJE,transporte,transporte_12,P.VIAJE8,-22828.965,201903,especifico,V052,G036,,P037,,,
A004911,2019-03-26,P.VIAJE,transporte,transporte: nombre_4,P.VIAJE2,11344.5,201903,especifico,V052,G036,,P037,,,
A004912,2019-03-26,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE7,5422.5,201903,especifico,V052,G036,,P037,,,
A004919,2019-03-28,P.VIAJE,necesidad,necesidad_16,P.VIAJE1,50035.604999999996,201903,especifico,V059,,,,P.VIAJE,,P016
A004920,2019-03-28,P.VIAJE,transporte,transporte_1,P.VIAJE1,-323.25,201903,especifico,V051,G035,,P039,,,
A004921,2019-03-28,P.MANUAL,manualidad,manualidad_13,P.MANUAL10,-44.07,201903,especifico,,,,,P.MANUAL,,P009
A004940,2019-03-29,P.FORMAL,transporte,transporte_2,P.FORMAL6,-225606.0,201903,especifico,,,,,P.FORMAL,P011,
A004956,2019-04-06,P.GUSTOS,gustos,"4.gustos_12",P.GUSTOS2,-188006.94,201904,especifico,,,P004,,,,
A004957,2019-04-06,P.GUSTOS,gustos,"7.gustos_15",P.GUSTOS1,-188005.53,201904,especifico,,,P007,,,,
A004958,2019-04-06,P.GUSTOS,gustos,"6.gustos_2",P.GUSTOS6,-188005.53,201904,especifico,,,P006,,,,
A004962,2019-04-06,P.GUSTOS,gustos,"3.gustos_7",P.GUSTOS1,-55701.0,201904,especifico,,,P003,,,,
A004976,2019-04-07,P.GUSTOS,gustos,"2.gustos_10",P.GUSTOS10,-70506.0,201904,especifico,,,P002,,,,
A004977,2019-04-08,P.VIAJE,transporte,transporte_12,P.VIAJE4,-34833.0,201904,especifico,V055,G038,,P042,,,
A004978,2019-04-09,P.MANUAL,manualidad,manualidad_4,P.MANUAL2,-10122.75,201904,especifico,,,,,P.MANUAL,,P009
A004979,2019-04-09,P.MANUAL,manualidad,manualidad_9,P.MANUAL9,-10122.75,201904,especifico,,,,,P.MANUAL,,P009
A004982,2019-04-09,P.FORMAL,necesidad,necesidad_17,P.FORMAL6,-34621.5,201904,especifico,,,,,P.FORMAL,P015,
A004985,2019-04-12,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE3,-14106.0,201904,especifico,V055,G038,,P042,,,
A004986,2019-04-12,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE4,-16926.0,201904,especifico,V055,G038,,P042,,,
A004987,2019-04-13,P.VIAJE,consumible,consumible_11623,P.VIAJE7,-2121.0,201904,especifico,V055,G038,,P042,,,
A004988,2019-04-13,P.VIAJE,transporte,transporte_15,P.VIAJE8,-51537.975000000006,201904,especifico,V054,G038,,P042,,,
A004989,2019-04-13,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE8,7044.0,201904,especifico,V054,G038,,P042,,,
A004990,2019-04-13,P.VIAJE,consumible,consumible_8044,P.VIAJE6,-9171.0,201904,especifico,V054,G038,,P042,,,
A004990-1,2019-04-13,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE9,-7056.0,201904,especifico,V054,G038,,P042,,,
A004991,2019-04-13,P.VIAJE,consumible,consumible_10552,P.VIAJE8,-2755.5,201904,especifico,V054,G038,,P042,,,
A004992,2019-04-13,P.VIAJE,recreacion,recreacion_15,P.VIAJE2,-852.0,201904,especifico,V054,G038,,P042,,,
A004994,2019-04-14,P.VIAJE,consumible,consumible_7283,P.VIAJE7,-14106.0,201904,especifico,V054,G038,,P042,,,
A004995,2019-04-14,P.VIAJE,regalo,regalo_8,P.VIAJE8,-570.0,201904,especifico,V054,G038,,P042,,,
A004996,2019-04-14,P.VIAJE,transaccion,transaccion_8,P.VIAJE4,1404.0,201904,especifico,V054,G038,,P042,,,
A005009,2019-04-17,P.VIAJE,transporte,transporte_7,P.VIAJE6,-301.39500000000004,201904,especifico,V055,G038,,P042,,,
A005010,2019-04-17,P.VIAJE,consumible,consumible_8441,P.VIAJE9,-7056.0,201904,especifico,V055,G038,,P042,,,
