"id","tipo_razon_uso","grupo_viaje","id_presupuesto"
A005496,regular,,
A005497,regular,,
A005498,regular,,
A005499,regular,,
A005501,regular,,
A005505,regular,,
A005510,regular,,
A005511,regular,,
A005512,regular,,
A005513,regular,,
A005514,regular,,
A005515,regular,,
A005516,regular,,
A005517,regular,,
A005518,regular,,
A005519,especifico,,P014
A005520,regular,,
A005521,regular,,
A005522,regular,,
A005523,regular,,
A005524,regular,,
A005525,regular,,
A005526,regular,,
A005527,regular,,
A005528,regular,,
A005529,regular,,
A005530,regular,,
A005531,regular,,
A005532,regular,,
A005533,regular,,
A005534,regular,,
A005535,regular,,
A005536,regular,,
A005537,regular,,
A005538,regular,,
A005539,regular,,
A005540,regular,,
A005541,especifico,,P013
A005542,especifico,,P010
A005543,especifico,,P013
A005544,regular,,
A005545,especifico,,P009
A005546,especifico,,P009
A005547,especifico,,P009
A005548,especifico,,P009
A005549,especifico,,P009
A005550,especifico,,P009
A005551,especifico,,P013
A005554,regular,,
A005555,regular,,
A005556,especifico,G046,P041
A005557,especifico,G044,P044
A005558,especifico,G044,P044
A005559,especifico,G044,P044
A005560,especifico,G044,P044
A005561,especifico,G044,P044
A005562,especifico,G044,P044
A005563,especifico,G044,P044
A005564,especifico,G044,P044
A005565,especifico,G044,P044
A005566,especifico,G044,P044
A005567,especifico,G044,P044
A005568,especifico,G044,P044
A005569,especifico,G044,P044
A005570,especifico,G044,P044
A005571,especifico,G044,P044
A005572,regular,,
A005573,especifico,G046,P041
A005574,regular,,
A005575,regular,,
A005576,regular,,
A005578,especifico,,P014
A005579,regular,,
A005580,regular,,
A005584,especifico,,P009
A005585,regular,,
A005586,regular,,
A005587,regular,,
A005588,regular,,
A005592,especifico,G045,P045
A005593,especifico,G045,P045
A005594,especifico,G045,P045
A005595,especifico,G045,P045
A005596,especifico,G045,P045
A005597,especifico,,P009
A005598,especifico,,P009
A005599,especifico,,P009
A005600,especifico,,P009
A005601,especifico,,P009
A005602,especifico,,P009
A005603,especifico,,P009
A005604,especifico,,P009
A005605,regular,,
A005606,regular,,
A005607,regular,,
A005608,regular,,
A005609,regular,,
A005610,regular,,
A005611,regular,,
A005612,regular,,
A005613,regular,,
A005615,especifico,,P001
A005616,especifico,,P009
A005624,regular,,
A005625,regular,,
A005626,regular,,
A005627,regular,,
A005628,regular,,
A005629,regular,,
A005630,regular,,
A005631,regular,,
A005632,regular,,
A005633,regular,,
A005634,regular,,
A005635,especifico,,P013
A005636,especifico,G045,P045
A005637,especifico,G045,P045
A005638,especifico,G045,P045
A005639,especifico,G045,P045
A005640,especifico,G045,P045
A005641,especifico,G045,P045
A005642,especifico,G045,P045
A005643,especifico,G045,P045
A005644,especifico,G045,P045
A005645,regular,,
A005646,regular,,
A005647,regular,,
A005648,regular,,
A005649,regular,,
A005650,regular,,
A005651,regular,,
A005652,regular,,
A005653,regular,,
A005654,regular,,
A005655,regular,,
A005656,regular,,
A005657,regular,,
A005658,regular,,
A005659,regular,,
A005660,regular,,
A005661,regular,,
A005662,especifico,G045,P045
A005663,especifico,G046,P041
A005664,especifico,G050,P046
A005665,regular,,
A005669,regular,,
A005670,regular,,
A005671,especifico,,P009
A005672,especifico,,P009
A005673,especifico,,P009
A005674,especifico,,P009
A005675,especifico,,P009
A005676,regular,,
A005677,regular,,
A005678,regular,,
A005679,regular,,
A005680,regular,,
A005681,regular,,
A005682,regular,,
A005683,regular,,
A005684,regular,,
A005685,regular,,
A005686,regular,,
A005687,especifico,G045,P045
A005688,especifico,G045,P045
A005689,regular,,
A005691,regular,,
A005692,especifico,G046,P041
A005693,regular,,
A005694,especifico,G046,P041
A005695,regular,,
A005696,especifico,G045,P045
A005697,especifico,G045,P045
A005698,especifico,G045,P045
A005699,especifico,G045,P045
A005700,especifico,G045,P045
A005701,especifico,G045,P045
A005702,especifico,G045,P045
A005703,especifico,G045,P045
A005704,especifico,G045,P045
A005705,especifico,G045,P045
A005706,especifico,G045,P045
A005707,especifico,G045,P045
A005708,especifico,G045,P045
A005709,especifico,G045,P045
A005710,especifico,G045,P045
A005711,especifico,G045,P045
A005712,especifico,G045,P045
A005713,especifico,G045,P045
A005714,especifico,G045,P045
A005715,especifico,G045,P045
A005716,especifico,G045,P045
A005717,especifico,G045,P045
A005718,especifico,G045,P045
A005719,especifico,G045,P045
A005720,especifico,G045,P045
A005721,especifico,G045,P045
A005722,especifico,G045,P045
A005723,especifico,G045,P045
A005724,especifico,G045,P045
A005725,especifico,G045,P045
A005726,especifico,G045,P045
A005727,especifico,G046,P041
A005728,regular,,
A005733,regular,,
A005736,especifico,G046,P041
A005737,especifico,,P013
A005738,regular,,
A005739,especifico,G046,P041
A005740,regular,,
A005741,regular,,
A005742,regular,,
A005743,regular,,
A005744,regular,,
A005745,especifico,,P009
A005748,especifico,G046,P041
A005749,especifico,G046,P041
A005750,especifico,G046,P041
A005751,especifico,G046,P041
A005752,especifico,G046,P041
A005753,especifico,G046,P041
A005754,especifico,G046,P041
A005755,especifico,G046,P041
A005756,especifico,G046,P041
A005757,especifico,G046,P041
A005758,especifico,G046,P041
A005759,especifico,G046,P041
A005760,especifico,G046,P041
A005761,especifico,G046,P041
A005762,especifico,G046,P041
A005763,especifico,G046,P041
A005764,especifico,G046,P041
A005765,especifico,G046,P041
A005766,especifico,G046,P041
A005767,especifico,G046,P041
A005768,especifico,G046,P041
A005769,especifico,G046,P041
A005770,especifico,G046,P041
A005771,especifico,G046,P041
A005772,especifico,G046,P041
A005773,especifico,G046,P041
A005774,especifico,G046,P041
A005775,especifico,G046,P041
A005776,especifico,G046,P041
A005777,especifico,G046,P041
A005778,especifico,G046,P041
A005779,especifico,G046,P041
A005780,especifico,G046,P041
A005781,especifico,G046,P041
A005782,especifico,G046,P041
A005783,especifico,G046,P041
A005785,especifico,G046,P041
A005786,especifico,G046,P041
A005787,especifico,G046,P041
A005788,especifico,G046,P041
A005789,especifico,G046,P041
A005790,especifico,G046,P041
A005791,especifico,G046,P041
A005792,especifico,G046,P041
A005793,especifico,G046,P041
A005794,especifico,G046,P041
A005795,especifico,G046,P041
A005796,especifico,G046,P041
A005797,especifico,G046,P041
A005798,especifico,G046,P041
A005799,especifico,G046,P041
A005800,especifico,G046,P041
A005801,especifico,G046,P041
A005802,especifico,G046,P041
A005803,especifico,G046,P006
A005804,especifico,G046,P002
A005805,especifico,G046,P005
A005806,especifico,G046,P006
A005807,especifico,G046,P008
A005808,especifico,G046,P006
A005809,especifico,G046,P002
A005810,especifico,G046,P041
A005811,especifico,G046,P041
A005812,especifico,G046,P041
A005813,especifico,G046,P041
A005814,especifico,G046,P041
A005815,especifico,G046,P041
A005816,especifico,G046,P041
A005817,especifico,G046,P041
A005818,especifico,G046,P041
A005819,especifico,G046,P041
A005820,especifico,G046,P041
A005821,especifico,G046,P041
A005822,especifico,G046,P041
A005823,especifico,G046,P041
A005824,especifico,G046,P041
A005825,especifico,G046,P041
A005826,especifico,G046,P041
A005827,especifico,G046,P041
A005828,especifico,G046,P041
A005829,especifico,G046,P041
A005830,especifico,G046,P041
A005831,especifico,G046,P041
A005832,especifico,G046,P041
A005833,especifico,G046,P041
A005834,especifico,G046,P041
A005835,especifico,G046,P041
A005836,especifico,G046,P041
A005837,especifico,G046,P041
A005838,especifico,G046,P041
A005839,especifico,G046,P041
A005840,especifico,G046,P041
A005842,especifico,G046,P041
A005843,especifico,G046,P041
A005844,especifico,G046,P041
A005845,especifico,G046,P041
A005846,especifico,G046,P041
A005847,especifico,G046,P041
A005848,especifico,G046,P041
A005849,especifico,G046,P006
A005850,especifico,G046,P041
A005851,especifico,G046,P041
A005852,especifico,G046,P041
A005853,especifico,G046,P041
A005854,especifico,G046,P041
A005855,especifico,G046,P041
A005856,regular,,
A005857,especifico,G046,P041
A005858,regular,,
A005859,regular,,
A005860,regular,,
A005861,regular,,
A005862,regular,,
A005863,regular,,
A005864,regular,,
A005865,regular,,
A005866,regular,,
A005869,regular,,
A005870,regular,,
A005871,especifico,,P011
A005872,regular,,
A005873,regular,,
A005874,regular,,
A005875,regular,,
A005876,regular,,
A005877,regular,,
A005879,regular,,
A005882,especifico,,P009
A005883,regular,,
A005884,regular,,
A005885,regular,,
A005886,regular,,
A005887,regular,,
A005888,regular,,
A005889,regular,,
A005890,regular,,
A005891,especifico,,P009
A005892,especifico,,P009
A005893,especifico,,P009
A005894,regular,,
A005895,especifico,,P009
A005896,regular,,
A005897,regular,,
A005898,regular,,
A005899,regular,,
A005900,regular,,
A005901,regular,,
A005902,regular,,
A005903,regular,,
A005904,regular,,
A005905,regular,,
A005906,regular,,
A005907,regular,,
A005908,regular,,
A005909,regular,,
A005910,regular,,
A005914,especifico,,P002
A005915,especifico,,P009
A005916,regular,,
A005917,regular,,
A005919,regular,,
A005920,especifico,,P007
A005921,especifico,,P009
A005922,regular,,
A005923,regular,,
A005924,regular,,
A005925,regular,,
A005926,regular,,
A005927,especifico,,P013
A005928,especifico,,P013
A005929,regular,,
A005930,regular,,
A005931,regular,,
A005932,regular,,
A005933,regular,,
A005934,regular,,
A005935,regular,G047,
A005936,regular,G047,
A005937,regular,G047,
A005938,regular,G047,
A005939,regular,G047,
A005940,regular,G047,
A005941,regular,G047,
A005942,regular,G047,
A005943,regular,G047,
A005944,regular,G047,
A005945,regular,G047,
A005946,regular,G047,
A005947,regular,G047,
A005948,regular,G047,
A005949,regular,G047,
A005950,regular,G047,
A005951,regular,G047,
A005952,regular,G047,
A005953,regular,G047,
A005954,regular,G047,
A005955,regular,G047,
A005956,regular,,
A005957,regular,,
A005958,regular,,
A005959,regular,,
A005960,regular,,
A005961,regular,,
A005962,regular,,
A005963,regular,,
A005964,especifico,,P002
A005965,especifico,,P009
A005966,especifico,,P009
A005967,especifico,,P009
A005968,especifico,,P009
A005969,especifico,,P009
A005970,regular,,
A005971,especifico,,P009
A005972,regular,,
A005973,regular,,
A005974,regular,,
A005975,especifico,,P013
A005976,especifico,,P009
A005977,especifico,,P009
A005978,especifico,,P004
A005979,regular,,
A005982,regular,,
A005985,regular,,
A005986,regular,,
A005987,regular,,
A005988,regular,,
A005989,regular,,
A005990,regular,,
A005991,regular,,
A005992,regular,,
A005993,regular,,
A005994,regular,,
A005995,especifico,,P009
A005996,especifico,,P009
A005997,especifico,,P009
A005998,especifico,,P009
A005999,especifico,,P009
A006000,regular,,
A006001,regular,G047,
A006001-1,regular,G047,
A006007,especifico,,P009
A006008,especifico,G050,P046
A006009,especifico,G050,P046
A006010,especifico,,P011
A006011,especifico,,P011
A006012,especifico,,P011
A006013,especifico,,P011
A006014,especifico,,P011
A006015,regular,,
A006017,regular,,
A006018,regular,,
A006019,regular,,
A006020,especifico,,P009
A006021,especifico,,P009
A006022,especifico,,P009
A006023,regular,,
A006024,especifico,,P013
A006025,especifico,,P013
A006026,especifico,,P013
A006027,especifico,,P012
A006028,regular,,
A006029,regular,,
A006030,regular,,
A006031,regular,,
A006032,regular,,
A006033,regular,,
A006034,regular,,
A006038,especifico,,P009
A006039,regular,,
A006040,regular,,
A006041,regular,,
A006042,regular,,
A006043,regular,,
A006044,regular,,
A006045,regular,,
A006046,regular,,
A006047,regular,,
A006048,regular,,
A006049,regular,,
A006050,regular,,
A006051,regular,,
A006052,regular,,
A006053,regular,,
A006054,regular,,
A006055,especifico,,P009
A006056,especifico,,P012
A006057,especifico,,P012
A006058,especifico,,P012
A006059,especifico,,P012
A006061,regular,,
A006065,regular,,
A006066,regular,,
A006067,regular,,
A006068,regular,,
A006070,regular,,
A006071,especifico,,P009
A006072,especifico,,P009
A006073,regular,G048,
A006074,regular,G048,
A006075,regular,G048,
A006076,regular,G048,
A006077,regular,G048,
A006078,regular,G048,
A006079,regular,G048,
A006080,regular,,
A006081,regular,,
A006082,regular,,
A006083,regular,,
A006084,regular,,
A006085,regular,,
A006086,regular,,
A006087,regular,,
A006088,regular,,
A006089,regular,,
A006090,regular,,
A006091,regular,,
A006092,regular,,
A006093,especifico,G052,P047
A006094,regular,,
A006095,regular,,
A006097,regular,,
A006100,especifico,G052,P005
A006101,especifico,G052,P047
A006102,especifico,G052,P047
A006103,especifico,G052,P047
A006104,especifico,G050,P046
A006105,especifico,G050,P046
A006106,regular,,
A006109,regular,,
A006110,especifico,G050,P046
A006111,regular,,
A006112,regular,,
A006113,regular,,
A006114,regular,,
A006115,regular,,
A006118,especifico,,P004
A006119,regular,,
A006121,regular,,
A006122,regular,,
A006123,regular,,
A006124,especifico,,P009
A006126,regular,,
A006127,especifico,,P005
A006128,regular,,
A006129,regular,,
A006130,regular,,
A006131,regular,,
A006132,regular,,
A006133,regular,,
A006134,regular,,
A006135,regular,,
A006136,regular,,
A006137,regular,,
A006138,regular,,
A006139,regular,,
A006140,regular,,
A006141,regular,,
A006145,regular,,
A006146,regular,,
A006151,regular,,
A006152,regular,,
A006153,regular,,
A006154,regular,,
A006155,regular,,
A006156,regular,,
A006157,especifico,,P009
A006158,especifico,,P009
A006159,regular,,
A006160,regular,,
A006161,regular,,
A006162,regular,,
A006163,especifico,,P013
A006165,especifico,G052,P047
A006166,especifico,,P003
A006167,regular,,
A006168,regular,,
A006169,regular,,
A006170,regular,,
A006171,regular,,
A006172,regular,,
A006173,regular,,
A006174,regular,,
A006175,regular,,
A006176,regular,,
A006177,regular,,
A006178,regular,,
A006179,regular,,
A006180,regular,,
A006181,regular,,
A006182,regular,,
A006183,regular,,
A006184,regular,,
A006185,regular,,
A006186,especifico,,P013
A006189,especifico,G050,P046
A006190,regular,,
A006191,regular,,
A006192,especifico,G052,P047
A006193,regular,,
A006194,regular,,
A006195,regular,,
A006197,especifico,,P013
A006198,especifico,,P013
A006205,especifico,,P009
A006206,especifico,,P009
A006207,especifico,,P009
A006208,especifico,,P009
A006209,especifico,,P009
A006210,especifico,,P009
A006211,especifico,,P009
A006212,especifico,,P009
A006213,regular,,
A006214,regular,,
A006215,especifico,,P013
A006216,especifico,,P013
A006217,regular,,
A006218,regular,,
A006219,regular,,
A006220,especifico,,P013
A006223,regular,,
A006224,regular,,
A006226,regular,G049,
A006227,regular,G049,
A006228,regular,G049,
A006229,regular,G049,
A006230,regular,G049,
A006231,regular,,
A006232,regular,,
A006233,regular,,
A006234,especifico,,P013
A006235,regular,,
A006236,regular,,
A006237,regular,,
A006238,regular,,
A006239,regular,,
A006240,regular,,
A006241,regular,,
A006242,regular,,
A006243,regular,,
A006244,regular,,
A006245,especifico,,P013
A006246,regular,,
A006247,regular,,
A006248,regular,,
A006249,regular,,
A006250,regular,,
A006251,regular,,
A006252,regular,,
A006255,regular,,
A006256,regular,,
A006257,regular,,
A006258,regular,,
A006259,especifico,G050,P046
A006260,especifico,G050,P046
A006261,especifico,G050,P046
A006262,regular,,
A006263,regular,,
A006266,especifico,G050,P046
A006267,especifico,G050,P046
A006268,especifico,G050,P046
A006269,especifico,G050,P046
A006270,especifico,G050,P046
A006271,especifico,G050,P046
A006272,especifico,G050,P046
A006273,especifico,G050,P046
A006274,especifico,G050,P046
A006275,especifico,G050,P046
A006276,especifico,G050,P046
A006277,especifico,G050,P046
A006278,especifico,G050,P046
A006279,especifico,G050,P046
A006280,especifico,G050,P046
A006281,especifico,G050,P046
A006282,especifico,G050,P046
A006283,especifico,G050,P046
A006284,especifico,G050,P046
A006285,especifico,G050,P046
A006286,especifico,G050,P046
A006287,especifico,G050,P046
A006288,especifico,G050,P046
A006289,especifico,G050,P046
A006290,especifico,G050,P046
A006291,especifico,G050,P046
A006292,especifico,G050,P046
A006293,especifico,G050,P046
A006294,especifico,G050,P046
A006295,especifico,G050,P046
A006296,especifico,G050,P046
A006297,especifico,G050,P046
A006298,especifico,G050,P046
A006299,especifico,G050,P046
A006300,especifico,G050,P046
A006301,especifico,G050,P046
A006302,regular,,
A006304,regular,,
A006309,regular,,
A006310,regular,,
A006311,regular,,
A006312,regular,,
A006313,regular,,
A006314,regular,,
A006315,regular,,
A006316,especifico,G061,P048
A006317,regular,,
A006318,regular,,
A006319,regular,,
A006320,regular,,
A006323,especifico,G052,P047
A006324,especifico,G052,P047
A006325,especifico,G052,P047
A006326,especifico,G052,P047
A006327,especifico,G052,P047
A006328,regular,,
A006329,especifico,G052,P047
