"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","metodo_pago","monto","id_viaje","id_deuda","periodo_fact_c_diaria","metodo_pago_general"
A005013,2019-04-17,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE6,efectivo,-1416.0,V055,,201904,efectivo
A005014,2019-04-18,P.VIAJE,consumible,consumible_9117,P.VIAJE3,efectivo,-7056.0,V055,,201904,efectivo
A005015,2019-04-18,P.VIAJE,consumible,consumible_10901,P.VIAJE9,efectivo,-3531.0,V055,,201904,efectivo
A005016,2019-04-18,P.VIAJE,consumible,consumible_10481,P.VIAJE9,efectivo,-570.0,V055,,201904,efectivo
A005017,2019-04-18,P.VIAJE,consumible,consumible_8598,P.VIAJE2,efectivo,-570.0,V055,,201904,efectivo
A005018,2019-04-18,P.VIAJE,consumible,consumible_10610,P.VIAJE10,efectivo,-1134.0,V055,,201904,efectivo
A005019,2019-04-18,P.VIAJE,consumible,consumible_9931,P.VIAJE9,efectivo,-570.0,V055,,201904,efectivo
A005020,2019-04-18,P.VIAJE,evento,evento_5654,P.VIAJE6,efectivo,-711.0,V055,,201904,efectivo
A005021,2019-04-18,P.VIAJE,consumible,consumible_8575,P.VIAJE5,credito_2,-922.5,V055,,201904,credito
A005022,2019-04-18,P.VIAJE,consumible,consumible_8480,P.VIAJE10,credito_2,-7197.0,V055,,201904,credito
A005023,2019-04-19,P.VIAJE,consumible,consumible_7600,P.VIAJE10,credito_2,-36670.229999999996,V055,,201904,credito
A005024,2019-04-20,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE7,efectivo,-1063.5,V055,,201904,efectivo
A005025,2019-04-20,P.VIAJE,consumible,consumible_7141,P.VIAJE9,efectivo,-1768.5,V055,,201904,efectivo
A005026,2019-04-20,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE8,efectivo,-358.5,V055,,201904,efectivo
A005027,2019-04-20,P.VIAJE,necesidad,necesidad_13,P.VIAJE5,credito_2,-11779.5,V055,,201904,credito
A005028,2019-04-20,P.VIAJE,consumible,consumible_10764,P.VIAJE6,credito_2,-2579.25,V055,,201904,credito
A005029,2019-04-20,P.VIAJE,consumible,consumible_9545,P.VIAJE5,credito_2,-2755.5,V055,,201904,credito
A005030,2019-04-21,P.VIAJE,transporte,transporte_9,P.VIAJE10,credito_2,-7279.485,V055,,201904,credito
A005031,2019-04-21,P.VIAJE,transporte,transporte: nombre_9,P.VIAJE3,credito_2,-53367.45,V055,,201904,credito
A005032,2019-04-21,HOGAR,hogar,hogar2208,HOGAR2,efectivo,-358.5,,,201904,efectivo
A005033,2019-04-22,DINERO,transaccion,transaccion_12,DINERO2,credito_2,125083.56,,,201904,credito
A005034,2019-04-22,DINERO,transaccion,transaccion_13,DINERO3,debito_3,-125095.56000000001,,,201904,debito
A005035,2019-04-22,DINERO,inversion,loc_3,DINERO2,debito_2,-105756.0,,,201904,debito
A005036,2019-04-22,NECESIDAD,necesidad,necesidad_5,NECESIDAD2,debito_2,-7056.0,,,201904,debito
A005037,2019-04-23,LIBRE,transaccion,transaccion_9,LIBRE6,debito_4,-852.0,,,201904,debito
A005038,2019-04-23,DINERO,transaccion,transaccion_1114,DINERO7,debito_4,-19182.0,,,201904,debito
A005039,2019-04-23,DINERO,transaccion,transaccion_1115,DINERO8,debito_1,19170.0,,,201904,debito
A005040,2019-04-23,P.VIAJE,evento,evento_5906,P.VIAJE4,debito_1,-17631.0,V056,,201904,debito
A005041,2019-04-23,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE9,debito_1,-17631.0,V056,,201904,debito
A005042,2019-04-23,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE10,debito_1,-17631.0,V056,,201904,debito
A005043,2019-04-23,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE1,debito_1,-17631.0,V056,,201904,debito
A005044,2019-04-23,P.VIAJE,transporte,transporte_14,P.VIAJE8,credito_2,-44.07,V055,,201904,credito
A005045,2019-04-23,NECESIDAD,necesidad,necesidad_7,NECESIDAD6,credito_2,-8466.0,,,201904,credito
A005046,2019-04-25,RECREACION,invitacion,invitacion: nombre_8,RECREACION4,credito_2,-3319.5,,,201904,credito
A005047,2019-04-25,P.FORMAL,transporte,transporte_9,P.FORMAL3,credito_2,-81081.0,,,201904,credito
A005048,2019-04-25,P.FORMAL,transporte,transporte_1,P.FORMAL3,credito_2,-28206.0,,,201904,credito
A005049,2019-04-25,P.FORMAL,transporte,transporte_7,P.FORMAL8,credito_2,-31026.0,,,201904,credito
A005050,2019-04-25,P.FORMAL,transporte,transporte_7,P.FORMAL7,credito_2,-7056.0,,,201904,credito
A005051,2019-04-25,P.FORMAL,transporte,transporte_18,P.FORMAL3,credito_2,-14106.0,,,201904,credito
A005052,2019-04-25,P.FORMAL,transporte,transporte_3,P.FORMAL9,credito_2,-14106.0,,,201904,credito
A005053,2019-04-25,P.FORMAL,transporte,transporte_3,P.FORMAL5,credito_2,-40543.5,,,201904,credito
A005054,2019-04-25,P.FORMAL,transporte,transporte_15,P.FORMAL8,credito_2,-12343.5,,,201904,credito
A005055,2019-04-25,P.FORMAL,transporte,transporte_18,P.FORMAL5,credito_2,-31731.0,,,201904,credito
A005056,2019-04-25,P.FORMAL,transporte,transporte_19,P.FORMAL10,credito_2,-33169.2,,,201904,credito
A005057,2019-04-25,P.GUSTOS,gustos,gustos_4747,P.GUSTOS7,credito_2,-41178.0,,,201904,credito
A005058,2019-04-25,P.FORMAL,transporte,transporte_6,P.FORMAL4,credito_2,-27923.295000000002,,,201904,credito
A005059,2019-04-26,RECREACION,consumible,consumible_13232,RECREACION8,efectivo,-1416.0,,,201904,efectivo
A005060,2019-04-27,P.MANUAL,manualidad,manualidad_14,P.MANUAL2,efectivo,-711.0,,,201904,efectivo
A005061,2019-04-27,P.MANUAL,manualidad,manualidad_9,P.MANUAL5,efectivo,-570.0,,,201904,efectivo
A005062,2019-04-27,NECESIDAD,consumible,consumible_4860,NECESIDAD2,efectivo,-852.0,,,201904,efectivo
A005063,2019-04-27,RECREACION,invitacion,invitacion: nombre_10,RECREACION5,credito_2,-1627.5,,,201904,credito
A005064,2019-04-27,LIBRE,consumible,consumible_2081,LIBRE8,credito_2,-1997.625,,,201904,credito
A005065,2019-04-27,RECREACION,consumible,consumible_12398,RECREACION2,credito_2,-841.425,,,201904,credito
A005066,2019-04-27,LIBRE,consumible,consumible_3921,LIBRE8,credito_2,-4588.5,,,201904,credito
A005067,2019-04-28,RECREACION,consumible,consumible_10556,RECREACION4,credito_2,-7056.0,,,201904,credito
A005068,2019-04-28,DINERO,transaccion,transaccion_1116,DINERO9,debito_3,49344.0,,,201904,debito
A005069,2019-04-28,DINERO,transaccion,transaccion_1117,DINERO10,debito_4,-49356.0,,,201904,debito
A005070,2019-04-30,INGRESO,transaccion,transaccion_17,INGRESO2,debito_1,570411.615,,,201904,debito
A005071,2019-04-30,DINERO,transaccion,transaccion_61,DINERO3,debito_3,105744.0,,,201904,debito
A005072,2019-04-30,DINERO,transaccion,transaccion_62,DINERO4,debito_1,-105756.0,,,201904,debito
A005073,2019-04-30,DINERO,transaccion,transaccion_401,DINERO4,debito_3,359544.0,,,201904,debito
A005074,2019-04-30,DINERO,transaccion,transaccion_402,DINERO6,debito_1,-359556.0,,,201904,debito
A005075,2019-04-30,DINERO,transaccion,transaccion_403,DINERO8,debito_1,-105756.0,,,201904,debito
A005076,2019-04-30,DINERO,transaccion,transaccion_404,DINERO10,debito_2,105744.0,,,201904,debito
A005077,2019-04-30,DINERO,inversion,loc_4,DINERO2,debito_2,-105756.0,,,201904,debito
A005078,2019-05-01,RECREACION,invitacion,invitacion: nombre_9,RECREACION6,credito_2,276.0,,,201905,credito
A005079,2019-05-01,DINERO,transaccion,transaccion_14,DINERO4,credito_2,608349.78,,,201905,credito
A005080,2019-05-01,DINERO,transaccion,transaccion_15,DINERO5,debito_3,-608361.78,,,201905,debito
A005081,2019-05-02,P.VIAJE,necesidad,necesidad_8,P.VIAJE5,credito_2,-63681.600000000006,V056,,201905,credito
A005082,2019-05-02,DINERO,transaccion,transaccion_910,DINERO2,debito_3,-141006.0,,,201905,debito
A005083,2019-05-02,DINERO,transaccion,transaccion_911,DINERO3,efectivo,140994.0,,,201905,efectivo
A005084,2019-05-02,SUSCRIPCION,hogar,hogar_8818,SUSCRIPCION10,efectivo,-42306.0,,,201905,efectivo
A005085,2019-05-02,NECESIDAD,necesidad,necesidad_12,NECESIDAD3,efectivo,-28206.0,,,201905,efectivo
A005086,2019-05-02,NECESIDAD,consumible,consumible_7955,NECESIDAD7,efectivo,-28206.0,,,201905,efectivo
A005087,2019-05-03,P.VIAJE,transporte,transporte_14,P.VIAJE1,credito_2,-59957.79,V056,,201905,credito
A005088,2019-05-04,P.VIAJE,consumible,consumible_7924,P.VIAJE6,credito_2,-8466.0,V056,,201905,credito
A005089,2019-05-04,P.VIAJE,consumible,consumible_10961,P.VIAJE9,credito_2,-1768.5,V056,,201905,credito
A005090,2019-05-04,P.VIAJE,recreacion,recreacion_17,P.VIAJE10,credito_2,-1768.5,V056,,201905,credito
A005091,2019-05-04,P.VIAJE,consumible,consumible_7843,P.VIAJE7,credito_2,-2861.25,V056,,201905,credito
A005092,2019-05-04,P.VIAJE,consumible,consumible_11116,P.VIAJE4,credito_2,-1592.25,V056,,201905,credito
A005093,2019-05-04,P.VIAJE,consumible,consumible_8447,P.VIAJE3,efectivo,-7056.0,V056,,201905,efectivo
A005094,2019-05-04,P.VIAJE,consumible,consumible_7846,P.VIAJE4,credito_2,-3354.75,V057,,201905,credito
A005095,2019-05-04,P.VIAJE,consumible,consumible_10748,P.VIAJE2,credito_2,-1874.25,V057,,201905,credito
A005096,2019-05-05,P.VIAJE,transporte,transporte_16,P.VIAJE9,efectivo,-10581.0,V057,,201905,efectivo
A005097,2019-05-05,P.VIAJE,consumible,consumible_7190,P.VIAJE10,credito_2,-887.25,V057,,201905,credito
A005098,2019-05-05,P.VIAJE,consumible,consumible_9449,P.VIAJE1,credito_2,-746.25,V057,,201905,credito
A005099,2019-05-05,P.VIAJE,consumible,consumible_9451,P.VIAJE9,credito_2,-1310.25,V057,,201905,credito
A005100,2019-05-05,P.VIAJE,consumible,consumible_11920,P.VIAJE10,efectivo,-1416.0,V058,,201905,efectivo
A005101,2019-05-05,P.VIAJE,transporte,transporte_13,P.VIAJE8,credito_2,-42246.075,V058,,201905,credito
A005102,2019-05-05,RECREACION,consumible,consumible_10430,RECREACION10,credito_2,-6351.0,,,201905,credito
A005103,2019-05-05,RECREACION,consumible,consumible_9575,RECREACION5,credito_2,-2473.5,,,201905,credito
A005104,2019-05-05,RECREACION,consumible,consumible_12786,RECREACION4,credito_2,-10581.0,,,201905,credito
A005105,2019-05-05,RECREACION,consumible,consumible_13373,RECREACION7,credito_2,-4236.0,,,201905,credito
A005106,2019-05-05,RECREACION,recreacion,recreacion_18,RECREACION5,credito_2,-2473.5,,,201905,credito
A005107,2019-05-06,P.VIAJE,necesidad,necesidad_9,P.VIAJE6,credito_2,-324.65999999999997,V058,,201905,credito
A005108,2019-05-06,NECESIDAD,necesidad,necesidad_6,NECESIDAD3,debito_2,-7056.0,,,201905,debito
A005109,2019-05-07,P.RECREACION,evento,evento_5629,P.RECREACION9,credito_2,-90528.0,,,201905,credito
A005110,2019-05-07,NECESIDAD,necesidad,necesidad_15,NECESIDAD5,credito_2,-112806.0,,,201905,credito
A005111,2019-05-07,NECESIDAD,necesidad,necesidad_8,NECESIDAD9,efectivo,-21156.0,,,201905,efectivo
A005112,2019-05-08,INGRESO,transaccion,transaccion_6,INGRESO4,debito_1,18777368.669999998,,,201905,debito
A005113,2019-05-08,INGRESO,transaccion,transaccion_12,INGRESO7,debito_3,1518141.0,,,201905,debito
A005114,2019-05-08,P.VIAJE,consumible,consumible_11113,P.VIAJE7,credito_2,29.25,V056,,201905,credito
A005115,2019-05-08,DINERO,transaccion,transaccion_63,DINERO5,debito_3,378364.68,,,201905,debito
A005116,2019-05-08,DINERO,transaccion,transaccion_64,DINERO6,debito_1,-378376.68,,,201905,debito
A005117,2019-05-08,DINERO,transaccion,transaccion_51,DINERO9,debito_3,1762494.0,,,201905,debito
A005118,2019-05-08,DINERO,transaccion,transaccion_52,DINERO10,debito_1,-1762506.0,,,201905,debito
A005119,2019-05-08,DINERO,transaccion,transaccion_405,DINERO2,debito_3,538123.32,,,201905,debito
A005120,2019-05-08,DINERO,transaccion,transaccion_406,DINERO4,debito_1,-538135.32,,,201905,debito
A005121,2019-05-08,DINERO,transaccion,transaccion_407,DINERO6,debito_1,-9658506.0,,,201905,debito
A005122,2019-05-08,DINERO,transaccion,transaccion_408,DINERO8,debito_2,9658494.0,,,201905,debito
A005123,2019-05-08,INGRESO,inversion,ahorro_4,INGRESO2,debito_4,162144.0,,,201905,debito
A005124,2019-05-08,INGRESO,inversion,ahorro_5,INGRESO3,debito_1,-162156.0,,,201905,debito
A005125,2019-05-08,DINERO,inversion,loc_1,DINERO6,debito_1,-6274506.0,,,201905,debito
A005126,2019-05-08,DINERO,inversion,loc_2,DINERO10,debito_2,-9658506.0,,,201905,debito
A005127,2019-05-08,DINERO,transaccion,transaccion_16,DINERO6,credito_2,1327685.25,,,201905,credito
A005128,2019-05-08,DINERO,transaccion,transaccion_17,DINERO7,debito_3,-1327697.25,,,201905,debito
A005129,2019-05-08,P.RECREACION,regalo,regalo_17,P.RECREACION4,credito_2,-282006.0,,,201905,credito
A005130,2019-05-08,P.RECREACION,regalo,regalo_10,P.RECREACION9,credito_2,-282006.0,,,201905,credito
A005131,2019-05-08,P.RECREACION,regalo,regalo_12,P.RECREACION10,credito_2,-282006.0,,,201905,credito
A005132,2019-05-08,RECREACION,consumible,consumible_13901,RECREACION9,credito_2,-9876.0,,,201905,credito
A005133,2019-05-08,RECREACION,consumible,consumible_10773,RECREACION7,credito_2,-2121.0,,,201905,credito
A005134,2019-05-08,RECREACION,invitacion,invitacion: nombre_9,RECREACION7,credito_2,-7761.0,,,201905,credito
A005135,2019-05-08,RECREACION,recreacion,recreacion_19,RECREACION7,credito_2,-3531.0,,,201905,credito
A005136,2019-05-08,LIBRE,deuda,deuda: nombre_3,LIBRE9,efectivo,-3531.0,,D071,201905,efectivo
A005137,2019-05-09,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE10,debito_3,-63808.5,V059,D059,201905,debito
A005138,2019-05-09,INGRESO,actividad,actividad_1,INGRESO4,credito_2,-352506.0,,,201905,credito
A005139,2019-05-09,P.GUSTOS,gustos,gustos_4718,P.GUSTOS6,credito_2,-79671.0,,,201905,credito
A005140,2019-05-09,P.GUSTOS,gustos,gustos_4705,P.GUSTOS9,credito_2,-97225.5,,,201905,credito
A005141,2019-05-09,DINERO,transaccion,transaccion_912,DINERO4,debito_3,-70506.0,,,201905,debito
A005142,2019-05-09,DINERO,transaccion,transaccion_913,DINERO5,efectivo,70494.0,,,201905,efectivo
A005143,2019-05-09,P.GUSTOS,gustos,gustos_4795,P.GUSTOS9,credito_2,-18304.275,,,201905,credito
A005144,2019-05-09,LIBRE,deuda,deuda: nombre_2,LIBRE1,efectivo,3519.0,,D071,201905,efectivo
A005145,2019-05-09,P.GUSTOS,gustos,gustos_4619,P.GUSTOS5,efectivo,-45831.0,,,201905,efectivo
A005146,2019-05-10,P.MANUAL,manualidad,manualidad_4,P.MANUAL7,credito_2,-2966.295,,,201905,credito
A005147,2019-05-10,P.MANUAL,manualidad,manualidad_6,P.MANUAL1,credito_2,-2050.5,,,201905,credito
A005148,2019-05-10,P.MANUAL,manualidad,manualidad_15,P.MANUAL10,credito_2,-1416.0,,,201905,credito
A005149,2019-05-10,P.MANUAL,manualidad,manualidad_18,P.MANUAL6,credito_2,-498.795,,,201905,credito
A005150,2019-05-10,P.MANUAL,manualidad,manualidad_17,P.MANUAL5,credito_2,-565.0649999999999,,,201905,credito
A005151,2019-05-10,NECESIDAD,consumible,consumible_3438,NECESIDAD4,credito_1,-3030.45,,,201905,credito
A005152,2019-05-10,NECESIDAD,gustos,gustos_1922,NECESIDAD10,credito_1,-6139.5,,,201905,credito
A005153,2019-05-10,RECREACION,invitacion,invitacion: nombre_17,RECREACION8,credito_1,-1056.45,,,201905,credito
A005154,2019-05-11,RECREACION,evento,evento_7765,RECREACION5,credito_1,-3108.0,,,201905,credito
A005155,2019-05-11,RECREACION,invitacion,invitacion: nombre_8,RECREACION9,credito_1,-3108.0,,,201905,credito
A005156,2019-05-11,RECREACION,consumible,consumible_12351,RECREACION9,credito_1,-16644.0,,,201905,credito
A005157,2019-05-11,RECREACION,consumible,consumible_14023,RECREACION7,credito_1,-1134.0,,,201905,credito
A005158,2019-05-11,RECREACION,consumible,consumible_10369,RECREACION1,credito_1,-3178.5,,,201905,credito
A005159,2019-05-11,RECREACION,invitacion,invitacion: nombre_2,RECREACION10,credito_1,-2121.0,,,201905,credito
A005160,2019-05-11,RECREACION,recreacion,recreacion_20,RECREACION8,credito_1,-3742.5,,,201905,credito
A005161,2019-05-12,RECREACION,consumible,consumible_9209,RECREACION1,credito_1,-18265.5,,,201905,credito
A005162,2019-05-12,RECREACION,consumible,consumible_12791,RECREACION9,credito_1,-14035.5,,,201905,credito
A005163,2019-05-14,P.VIAJE,evento,evento_5715,P.VIAJE5,credito_1,-26831.25,V065,,201905,credito
A005164,2019-05-14,SUSCRIPCION,hogar,hogar_8886,SUSCRIPCION2,credito_2,-10615.545,,,201905,credito
A005165,2019-05-14,P.SALUD,consumible,consumible_7362,P.SALUD1,efectivo,-3531.0,,,201905,efectivo
A005166,2019-05-14,P.SALUD,transporte,transporte_10,P.SALUD10,efectivo,-852.0,,,201905,efectivo
A005167,2019-05-14,P.SALUD,necesidad,necesidad_7,P.SALUD10,credito_1,-127047.0,,,201905,credito
A005168,2019-05-14,P.SALUD,transporte,transporte_11,P.SALUD4,efectivo,-1275.0,,,201905,efectivo
A005169,2019-05-15,P.SALUD,necesidad,necesidad_3,P.SALUD5,credito_1,-113563.17,,,201905,credito
A005170,2019-05-15,INGRESO,transaccion,transaccion_18,INGRESO3,debito_1,366594.0,,,201905,debito
A005171,2019-05-15,DINERO,transaccion,transaccion_409,DINERO10,debito_1,-105756.0,,,201905,debito
A005172,2019-05-15,DINERO,transaccion,transaccion_410,DINERO3,debito_2,105744.0,,,201905,debito
A005173,2019-05-15,INGRESO,inversion,ahorro_6,INGRESO4,debito_4,7044.0,,,201905,debito
A005174,2019-05-15,INGRESO,inversion,ahorro_7,INGRESO5,debito_1,-7056.0,,,201905,debito
A005175,2019-05-16,LIBRE,gustos,gustos_451,LIBRE8,credito_1,-14670.0,,,201905,credito
A005176,2019-05-17,DINERO,inversion,loc_3,DINERO4,debito_2,-105756.0,,,201905,debito
A005177,2019-05-18,P.SALUD,necesidad,necesidad_11,P.SALUD8,credito_1,-197406.0,,,201905,credito
A005178,2019-05-18,NECESIDAD,necesidad,necesidad_13,NECESIDAD1,efectivo,-7056.0,,,201905,efectivo
A005179,2019-05-18,NECESIDAD,consumible,consumible_7998,NECESIDAD4,efectivo,-8466.0,,,201905,efectivo
A005180,2019-05-18,INGRESO,actividad,actividad_14,INGRESO1,debito_2,105744.0,V059,,201905,debito
A005181,2019-05-19,NECESIDAD,consumible,consumible_3436,NECESIDAD6,credito_1,-3037.5,,,201905,credito
A005182,2019-05-19,NECESIDAD,consumible,consumible_5393,NECESIDAD9,credito_1,-2050.5,,,201905,credito
A005183,2019-05-19,RECREACION,evento,evento_7971,RECREACION9,credito_1,-4095.0,,,201905,credito
A005184,2019-05-19,RECREACION,invitacion,invitacion: nombre_5,RECREACION1,credito_1,-4095.0,,,201905,credito
A005185,2019-05-19,RECREACION,invitacion,invitacion: nombre_7,RECREACION2,credito_1,-4095.0,,,201905,credito
A005186,2019-05-19,RECREACION,transporte,transporte_12,RECREACION5,efectivo,-1063.5,,,201905,efectivo
A005187,2019-05-19,RECREACION,invitacion,invitacion: nombre_6,RECREACION3,efectivo,-2121.0,,,201905,efectivo
A005188,2019-05-19,HOGAR,hogar,hogar2209,HOGAR3,efectivo,-358.5,,,201905,efectivo
A005189,2019-05-20,LIBRE,transaccion,transaccion_13,LIBRE7,credito_2,-1230.585,,,201905,credito
A005190,2019-05-22,RECREACION,evento,evento_7763,RECREACION7,credito_1,-429.0,,,201905,credito
A005191,2019-05-23,TRANSPORTE,transporte,transporte_2,TRANSPORTE6,credito_1,-70506.0,,,201905,credito
A005192,2019-05-23,P.GUSTOS,gustos,"6.gustos_10",P.GUSTOS2,debito_1,-8818.5,,,201905,debito
A005193,2019-05-23,P.GUSTOS,gustos,"8.gustos_12",P.GUSTOS1,debito_1,-8818.5,,,201905,debito
A005194,2019-05-23,P.GUSTOS,gustos,"5.gustos_9",P.GUSTOS7,debito_1,-8818.5,,,201905,debito
A005195,2019-05-23,P.GUSTOS,gustos,"7.gustos_11",P.GUSTOS3,debito_1,-8818.5,,,201905,debito
A005196,2019-05-23,P.GUSTOS,gustos,"6.gustos_14",P.GUSTOS2,debito_1,-7761.0,,,201905,debito
A005197,2019-05-24,DINERO,transaccion,transaccion_914,DINERO6,debito_4,-28206.0,,,201905,debito
A005198,2019-05-24,DINERO,transaccion,transaccion_915,DINERO7,efectivo,28194.0,,,201905,efectivo
A005199,2019-05-24,LIBRE,consumible,consumible_3711,LIBRE8,credito_1,-8818.5,,,201905,credito
A005200,2019-05-24,RECREACION,consumible,consumible_10770,RECREACION10,efectivo,-14811.0,,,201905,efectivo
A005201,2019-05-26,NECESIDAD,consumible,consumible_5392,NECESIDAD10,credito_1,-2043.4499999999998,,,201905,credito
A005202,2019-05-26,LIBRE,consumible,consumible_6890,LIBRE9,credito_1,-2861.25,,,201905,credito
A005203,2019-05-28,P.GUSTOS,gustos,gustos_4607,P.GUSTOS7,credito_1,-19393.5,,,201905,credito
A005204,2019-05-28,P.GUSTOS,gustos,gustos_4931,P.GUSTOS3,credito_1,-19392.795000000002,,,201905,credito
A005205,2019-05-28,P.RECREACION,regalo,regalo: nombre_20,P.RECREACION1,credito_1,-87503.54999999999,,,201905,credito
A005206,2019-05-28,P.RECREACION,regalo,regalo: nombre_1,P.RECREACION2,credito_1,-90652.785,,,201905,credito
A005207,2019-05-28,P.RECREACION,regalo,regalo: nombre_19,P.RECREACION3,credito_1,-71703.795,,,201905,credito
A005208,2019-05-29,RECREACION,deuda,deuda: nombre_11,RECREACION8,credito_1,-1028.25,,D073,201905,credito
A005209,2019-05-29,LIBRE,deuda,deuda: nombre_12,LIBRE2,efectivo,346.5,,D073,201905,efectivo
A005210,2019-05-29,NECESIDAD,consumible,consumible_3838,NECESIDAD4,credito_1,-1803.75,,,201905,credito
A005211,2019-05-29,DINERO,inversion,loc_4,DINERO7,debito_2,-105756.0,,,201905,debito
A005212,2019-05-29,HOGAR,hogar,hogar2210,HOGAR4,efectivo,-358.5,,,201905,efectivo
A005213,2019-05-30,RECREACION,recreacion,recreacion_11,RECREACION6,efectivo,-10581.0,,,201905,efectivo
A005214,2019-05-30,NECESIDAD,consumible,consumible_3434,NECESIDAD8,credito_1,-3037.5,,,201905,credito
A005215,2019-05-31,LIBRE,transaccion,transaccion_2,LIBRE3,debito_1,-1150.9199999999998,,,201905,debito
A005216,2019-05-31,INGRESO,transaccion,transaccion_19,INGRESO4,debito_1,835165.905,,,201905,debito
A005217,2019-05-31,DINERO,transaccion,transaccion_65,DINERO8,debito_1,-105756.0,,,201905,debito
A005218,2019-05-31,DINERO,transaccion,transaccion_66,DINERO9,debito_2,105744.0,,,201905,debito
A005219,2019-05-31,DINERO,transaccion,transaccion_411,DINERO5,debito_1,-105756.0,,,201905,debito
A005220,2019-05-31,DINERO,transaccion,transaccion_412,DINERO7,debito_2,105744.0,,,201905,debito
A005221,2019-05-31,INGRESO,inversion,ahorro_8,INGRESO6,debito_4,14094.0,,,201905,debito
A005222,2019-05-31,INGRESO,inversion,ahorro_9,INGRESO7,debito_1,-14106.0,,,201905,debito
A005223,2019-05-31,DINERO,transaccion,transaccion_18,DINERO8,credito_2,1628955.0150000001,,,201905,credito
A005224,2019-05-31,DINERO,transaccion,transaccion_19,DINERO9,debito_3,-1628967.0150000001,,,201905,debito
A005225,2019-05-31,DINERO,transaccion,transaccion_916,DINERO8,efectivo,105744.0,,,201905,efectivo
A005226,2019-05-31,DINERO,transaccion,transaccion_917,DINERO9,debito_2,-105756.0,,,201905,debito
A005227,2019-05-31,P.MANUAL,manualidad,manualidad_12,P.MANUAL10,credito_1,-2265.5249999999996,,,201905,credito
A005228,2019-05-31,P.MANUAL,manualidad,manualidad_17,P.MANUAL3,credito_1,-4094.9999999999995,,,201905,credito
A005229,2019-05-31,P.MANUAL,manualidad,manualidad_12,P.MANUAL2,credito_1,-1909.5,,,201905,credito
A005230,2019-05-31,P.MANUAL,manualidad,manualidad_18,P.MANUAL6,credito_1,-851.295,,,201905,credito
