id,fecha,clave,descripcion,lugar_de_uso,monto,id_viaje,moneda,tipo_cambio,periodo_fact_c_diaria
A013522,11/03/2024,evento,evento_5814,P.VIAJE6,-37777.08,V119,Euro,1055.89,202403
A009524,21/05/2022,regalo,regalo: nombre_3,P.VIAJE10,-8395.5,V086,Euro,882.76,202205
A013991-1,24/04/2024,deuda,deuda: nombre_11,P.VIAJE6,-2886.2775,V129,Yen Japones,61126,202404
A013094,21/12/2023,recreacion,recreacion_17,P.VIAJE4,-5293.5,V113,Euro,966.5,202312
A011084,05/01/2023,consumible,consumible_7720,P.VIAJE10,25867.5,V100,Euro,895.67,202301
A013833,13/04/2024,consumible,consumible_7411,P.VIAJE9,-307.74,V119,Euro,1026.29,202404
A001434,24/09/2016,necesidad,necesidad_3,P.VIAJE10,-14074.275,V013,Dolar Americano,660.25,201609
A014148,03/05/2024,deuda,deuda: nombre_20,P.VIAJE7,6491.28,V123,Dolar Americano,938.78,202405
A013687,02/04/2024,deuda,deuda: nombre_11,P.VIAJE9,32161.74,V119,Euro,1049.02,202404
A013868-1,16/04/2024,deuda,deuda: nombre_2,P.VIAJE8,-1544.31,V122,Yen Japones,63334,202404
A012348,28/07/2023,necesidad,necesidad_19,P.VIAJE7,576351.24,V106,Euro,912.85,202307
A011002,15/12/2022,consumible,consumible_9642,P.VIAJE8,-9876,V100,Euro,932.38,202212
A015636,12/04/2025,evento,evento_5628,P.VIAJE2,-7056,V143,Yen Japones,67595,202504
A014208,03/05/2024,deuda,deuda: nombre_13,P.VIAJE7,4386.855,V116,Yen Japones,61354,202405
A013711,02/04/2024,deuda,deuda: nombre_16,P.VIAJE3,12267.345,V124,Euro,1049.02,202404
A014101,03/05/2024,deuda,deuda: nombre_6,P.VIAJE8,2711.07,V115,Dolar Americano,938.78,202405
A013158,09/01/2024,consumible,consumible_8669,P.VIAJE1,-148761,V113,Euro,1002.57,202401
A015682,16/04/2025,regalo,regalo: nombre_20,P.VIAJE2,-8113.5,V143,Yen Japones,68408,202504
A005703,21/09/2019,consumible,consumible_10815,P.VIAJE5,-2843.625,V064,Yen Japones,66683,201909
A013241,13/01/2024,necesidad,necesidad_10,P.VIAJE2,-147298.83,V123,Dolar Americano,909.5,202401
A010180,20/08/2022,evento,evento_5638,P.VIAJE2,-2826,V090,Euro,947.26,202208
A013090,21/12/2023,recreacion,recreacion: nombre_9,P.VIAJE5,7044,V113,Euro,966.5,202312
A011062,01/01/2023,regalo,regalo: nombre_5,P.VIAJE5,-6703.5,V100,Euro,907.32,202301
A014118,03/05/2024,deuda,deuda: nombre_20,P.VIAJE5,16383.84,V121,Dolar Americano,938.78,202405
A014282,03/05/2024,deuda,deuda: nombre_13,P.VIAJE1,9661.665,V129,Yen Japones,61354,202405
A014121,03/05/2024,deuda,deuda: nombre_3,P.VIAJE8,2852.07,V122,Yen Japones,61354,202405
A010196,21/08/2022,consumible,consumible_9542,P.VIAJE8,-5646,V093,Euro,947.26,202208
A013702,02/04/2024,deuda,deuda: nombre_19,P.VIAJE4,15609.045,V120,Dolar Americano,974.2,202404
A012937,17/11/2023,transporte,7.transporte_19,P.VIAJE1,-1085388.75,V115,Dolar Americano,884.92,202311
A003884,20/06/2018,consumible,consumible_9215,P.VIAJE5,-957.75,V047,Dolar Americano,640.27,201806
A014160,03/05/2024,deuda,deuda: nombre_1,P.VIAJE10,9040.56,V128,Euro,1009.94,202405
A013868,16/04/2024,consumible,consumible_7396,P.VIAJE4,-1544.31,V122,Yen Japones,63334,202404
A013076,18/12/2023,hogar,hogar_4770,P.VIAJE10,-5575.5,V113,Euro,954.58,202312
A001436,24/09/2016,necesidad,necesidad_5,P.VIAJE2,-14074.275,V013,Dolar Americano,660.25,201609
A013708,02/04/2024,deuda,deuda: nombre_4,P.VIAJE10,24717.645,V122,Yen Japones,64274,202404
A014303,09/05/2024,consumible,consumible_10519,P.VIAJE1,-10828.455,V129,Yen Japones,59461,202405
A014008,26/04/2024,transporte,transporte_9,P.VIAJE4,-3541.575,V132,Euro,1014.49,202404
A013350,05/02/2024,deuda,deuda: nombre_19,P.VIAJE3,63338.25,V121,Dolar Americano,953.4,202402
A003030,18/11/2017,transporte,transporte: nombre_13,P.VIAJE10,-13702.035,V033,Yen Japones,55903,201711
A013656,27/03/2024,consumible,consumible_9699,P.VIAJE1,-8466,V114,Euro,1059.13,202403
A013643,27/03/2024,consumible,consumible_10618,P.VIAJE2,-6633,V114,Euro,1059.13,202403
A013796,10/04/2024,recreacion,recreacion_10,P.VIAJE6,-1897.1625,V116,Yen Japones,62263,202404
A013514,09/03/2024,deuda,deuda: nombre_17,P.VIAJE7,-19475.28,V124,Euro,1050.5,202403
A013789,09/04/2024,consumible,consumible_11221,P.VIAJE9,-979.9575,V116,Yen Japones,61984,202404
A013597,13/03/2024,evento,evento_5757,P.VIAJE3,-19450.2525,V131,Dolar Americano,944.13,202403
A013580,12/03/2024,deuda,deuda: nombre_20,P.VIAJE10,-13471.5,V128,Euro,1043.91,202403
A006105,27/11/2019,deuda,deuda: nombre_20,P.VIAJE10,200919,V074,Euro,898.32,201911
A014009,26/04/2024,regalo,regalo: nombre_3,P.VIAJE5,-2489.01,V132,Euro,1014.49,202404
A001422,23/09/2016,necesidad,necesidad_13,P.VIAJE3,-9813.255,V013,Dolar Americano,660.25,201609
A002001,18/03/2017,recreacion,recreacion_1,P.VIAJE3,-10537.29,V021,Euro,710.93,201703
A011098,09/01/2023,consumible,consumible_10710,P.VIAJE10,-1345.5,V100,Euro,895.62,202301
A013895,17/04/2024,consumible,consumible_7100,P.VIAJE10,-5195.505,V122,Yen Japones,63314,202404
A005594,22/08/2019,deuda,deuda: nombre_13,P.VIAJE8,-35256,V064,Yen Japones,67143,201908
A013710,02/04/2024,deuda,deuda: nombre_8,P.VIAJE2,41633.7675,V122,Yen Japones,64274,202404
A013953,20/04/2024,deuda,deuda: nombre_10,P.VIAJE3,-3254.64,V124,Euro,1016.86,202404
A013827-1,13/04/2024,deuda,deuda: nombre_2,P.VIAJE10,-4403.4375,V119,Euro,1026.29,202404
A014264,03/05/2024,deuda,deuda: nombre_2,P.VIAJE3,675.3825,V123,Dolar Americano,938.78,202405
A014170,03/05/2024,deuda,deuda: nombre_12,P.VIAJE10,2476.305,V132,Euro,1009.94,202405
A010504,29/09/2022,regalo,regalo: nombre_15,P.VIAJE6,-4588.5,V095,Euro,944.84,202209
A004851,21/03/2019,consumible,consumible_10338,P.VIAJE2,-7902,V052,Dolar Americano,667.03,201903
A013346,05/02/2024,deuda,deuda: nombre_2,P.VIAJE9,53547.21,V129,Yen Japones,64116,202402
A014287,03/05/2024,deuda,deuda: nombre_7,P.VIAJE6,7471.935,V132,Euro,1009.94,202405
A013971,22/04/2024,deuda,deuda: nombre_10,P.VIAJE4,-7763.115,V127,Yen Japones,61453,202404
A015659,13/04/2025,consumible,consumible_10661,P.VIAJE9,-7056,V143,Yen Japones,67595,202504
A013882-1,16/04/2024,deuda,deuda: nombre_19,P.VIAJE10,-576.345,V122,Yen Japones,63334,202404
A013574,12/03/2024,deuda,deuda: nombre_15,P.VIAJE7,-19247.2125,V125,Dolar Americano,955.61,202403
A010507,30/09/2022,transporte,transporte_9,P.VIAJE4,-79671,V095,Euro,947.2,202209
A014224,03/05/2024,deuda,deuda: nombre_16,P.VIAJE3,753.99,V119,Euro,1009.94,202405
A003897,22/06/2018,evento,evento_5656,P.VIAJE4,-4236,V047,Dolar Americano,638.14,201806
A011020,19/12/2022,consumible,consumible_10995,P.VIAJE5,-1137.525,V100,Euro,943.05,202212
A011055,29/12/2022,hogar,hogar_5080,P.VIAJE10,-27988.86,V100,Euro,912.63,202212
A011029,21/12/2022,recreacion,recreacion_12,P.VIAJE7,-2826,V100,Euro,923.31,202212
A001074,04/06/2016,consumible,consumible_7096,P.VIAJE4,-852,V010,Euro,775.58,201606
A013688,02/04/2024,deuda,deuda: nombre_13,P.VIAJE10,7887.885,V116,Yen Japones,64274,202404
A011061,31/12/2022,consumible,consumible_11645,P.VIAJE5,-2473.5,V100,Euro,907.32,202212
A006450,26/02/2020,deuda,deuda_8250,RECREACION10,-1416,V077,Dolar Americano,811.3,202002
A013557,12/03/2024,evento,evento_5826,P.VIAJE4,-34488.96,V121,Dolar Americano,955.61,202403
A001437,24/09/2016,necesidad,necesidad_6,P.VIAJE1,-27876.06,V013,Dolar Americano,660.25,201609
A010170,19/08/2022,consumible,consumible_10384,P.VIAJE6,-2826,V089,Yen Japones,68929,202208
A013155,07/01/2024,recreacion,recreacion_4,P.VIAJE6,-1768.5,V113,Euro,973.31,202401
A006457,26/02/2020,deuda,deuda: nombre_20,RECREACION1,-7056,V077,Dolar Americano,811.3,202002
A005409,30/06/2019,consumible,consumible_11262,P.VIAJE8,-9171,V062,Dolar Americano,677.15,201906
A003021,18/11/2017,transporte,transporte_2,P.VIAJE3,-651.075,V032,Dolar Americano,625.92,201711
A015678,15/04/2025,regalo,regalo: nombre_11,P.VIAJE10,-7056,V143,Yen Japones,67762,202504
A014007,25/04/2024,recreacion,recreacion_1,P.VIAJE5,-4014.63,V132,Euro,1018,202404
A003147,10/12/2017,necesidad,necesidad_15,P.VIAJE7,-429,V039,Euro,771.25,201712
A008566,13/09/2021,regalo,regalo: nombre_9,P.VIAJE8,-129125.34,V084,Dolar Americano,784.68,202109
A013843,14/04/2024,regalo,regalo: nombre_17,P.VIAJE5,-1387.8,V120,Dolar Americano,964.38,202404
A007222,20/09/2020,deuda,deuda: nombre_17,P.VIAJE10,24669,V080,Yen Japones,72963,202009
A011063,01/01/2023,regalo,regalo: nombre_4,P.VIAJE6,-6703.5,V100,Euro,907.32,202301
A014011,26/04/2024,deuda,deuda: nombre_12,P.VIAJE9,-15123.315,V132,Euro,1014.49,202404
A013630,23/03/2024,deuda,deuda: nombre_3,P.VIAJE9,-12230.7,V114,Euro,1061.55,202403
A009499,19/05/2022,consumible,consumible_10075,P.VIAJE5,-4236,V086,Euro,886.13,202205
A013526,11/03/2024,evento,evento_5812,P.VIAJE8,-11728.035,V119,Euro,1055.89,202403
A013852-1,15/04/2024,deuda,deuda: nombre_4,P.VIAJE8,-2078.7,V120,Dolar Americano,978.2,202404
A013807,11/04/2024,consumible,consumible_10370,P.VIAJE10,-6281.5575,V118,Dolar Americano,954.7,202404
A013818,12/04/2024,consumible,consumible_6848,P.VIAJE2,-1811.505,V119,Euro,1026.29,202404
A009523,21/05/2022,consumible,consumible_9792,P.VIAJE8,-1768.5,V086,Euro,882.76,202205
A003770,26/05/2018,consumible,consumible_8187,P.VIAJE3,-22766.22,V046,Yen Japones,57111,201805
A013498,08/03/2024,deuda,deuda: nombre_3,P.VIAJE6,-27202.08,V130,Euro,1050.5,202403
A013791-1,09/04/2024,deuda,deuda: nombre_19,P.VIAJE2,-2518.9725,V116,Yen Japones,61984,202404
A012334,25/07/2023,necesidad,necesidad_18,P.VIAJE6,-576363.24,V106,Euro,915.44,202307
A006286,30/12/2019,transporte,transporte_20,P.VIAJE3,-20521.5,V074,Euro,842.1,201912
A013975-1,23/04/2024,deuda,deuda: nombre_8,P.VIAJE6,-9891.8625,V128,Euro,1022.4,202404
A013891-1,17/04/2024,deuda,deuda: nombre_14,P.VIAJE7,-3049.1325,V122,Yen Japones,63314,202404
A013135,29/12/2023,hogar,hogar_5008,P.VIAJE2,-3531,V113,Euro,971.81,202312
A004850,21/03/2019,recreacion,recreacion_10,P.VIAJE2,-5505,V052,Dolar Americano,667.03,201903
A000214,08/08/2015,consumible,consumible_7933,P.VIAJE7,-14106,V002,Dolar Americano,678,201508
A013598,13/03/2024,deuda,deuda: nombre_19,P.VIAJE5,-19450.2525,V131,Dolar Americano,944.13,202403
A014163,03/05/2024,deuda,deuda: nombre_16,P.VIAJE3,2588.4,V131,Dolar Americano,938.78,202405
A013945,20/04/2024,deuda,deuda: nombre_19,P.VIAJE7,-6503.28,V123,Dolar Americano,954.44,202404
A014082,30/04/2024,deuda,deuda: nombre_19,P.VIAJE3,124848.795,V133,Euro,1022.72,202404
A006275,28/12/2019,consumible,consumible_7112,P.VIAJE8,-8212.2,V074,Euro,835.55,201912
A003243,31/12/2017,consumible,consumible_12469,RECREACION1,-2826,V042,Dolar Americano,614.65,201712
A013422,20/02/2024,transporte,transporte_10,P.VIAJE1,-7836.435,V116,Yen Japones,64091,202402
A013661,29/03/2024,consumible,consumible_9833,P.VIAJE7,-1063.5,V114,Euro,1056.41,202403
A002009,19/03/2017,recreacion,recreacion_5,P.VIAJE1,-11541.915,V021,Euro,710.93,201703
A014177,03/05/2024,deuda,deuda: nombre_14,P.VIAJE7,5846.91,V132,Euro,1009.94,202405
A005643,06/09/2019,deuda,deuda: nombre_7,P.VIAJE7,-44985,V064,Yen Japones,66492,201909
A009460,14/05/2022,consumible,consumible_8038,P.VIAJE2,-534.75,V086,Euro,895.19,202205
A011993,11/06/2023,hogar,hogar_4776,P.VIAJE4,-14282.25,V103,Euro,846.33,202306
A000212,08/08/2015,consumible,consumible_7666,P.VIAJE4,-11991,V002,Dolar Americano,678,201508
A003139,09/12/2017,consumible,consumible_9712,P.VIAJE8,-3601.5,V037,Euro,771.25,201712
A005711,21/09/2019,consumible,consumible_10681,P.VIAJE9,-2967,V064,Yen Japones,66683,201909
A014223,03/05/2024,deuda,deuda: nombre_2,P.VIAJE2,1254.8925,V119,Euro,1009.94,202405
A013120,26/12/2023,transaccion,transaccion_9,P.VIAJE10,-3531,V113,Euro,983.81,202312
A003920,24/06/2018,consumible,consumible_8677,P.VIAJE3,-993,V047,Dolar Americano,638.14,201806
A014728,10/08/2024,consumible,consumible_10135,P.VIAJE5,-781.5,V139,Euro,1017.4,202408
A014625,20/07/2024,consumible,consumible_11145,P.VIAJE5,-1380.75,V136,Euro,1030.95,202407
A013639,27/03/2024,hogar,hogar_5103,P.VIAJE7,-4236,V114,Euro,1059.13,202403
A006451,26/02/2020,deuda,deuda: nombre_1,RECREACION5,-8466,V077,Dolar Americano,811.3,202002
A010192,21/08/2022,evento,evento_5637,P.VIAJE3,-6492,V092,Yen Japones,68929,202208
A013823-1,12/04/2024,deuda,deuda: nombre_4,P.VIAJE7,-1266.8925,V119,Euro,1026.29,202404
A015478,26/02/2025,deuda,deuda_6194,P.VIAJE6,277834.5,V143,Yen Japones,63125,202502
A014686,31/07/2024,hogar,hogar_4800,P.VIAJE10,8313,V138,Euro,1020.26,202407
A013947,20/04/2024,gustos,gustos_5449,P.VIAJE1,-26513.295,V123,Dolar Americano,954.44,202404
A013761,08/04/2024,consumible,consumible_9649,P.VIAJE1,-13119,V115,Dolar Americano,944,202404
A013712,02/04/2024,deuda,deuda: nombre_16,P.VIAJE4,5856.075,V124,Euro,1049.02,202404
A013883-1,16/04/2024,deuda,deuda: nombre_16,P.VIAJE1,-2114.655,V122,Yen Japones,63334,202404
A011913,26/05/2023,hogar,hogar_5127,P.VIAJE3,-4990.35,V101,Euro,855.45,202305
A001451,25/09/2016,necesidad,necesidad_16,P.VIAJE6,-15234,V013,Dolar Americano,660.25,201609
A005094,04/05/2019,consumible,consumible_7846,P.VIAJE4,-3354.75,V057,Yen Japones,60896,201905
A007229,20/09/2020,transporte,transporte_9,P.VIAJE4,-34359.945,V080,Yen Japones,72963,202009
A001442,24/09/2016,necesidad,necesidad_9,P.VIAJE6,-35284.2,V013,Dolar Americano,660.25,201609
A010537,03/10/2022,transporte,transporte_6,P.VIAJE6,-3339.24,V097,Euro,922.55,202210
A003772,26/05/2018,consumible,consumible_9780,P.VIAJE10,-7338,V046,Yen Japones,57111,201805
A011921,28/05/2023,deuda,deuda_6109,P.VIAJE1,-3813,V101,Euro,855.45,202305
A008758,31/10/2021,transporte,transporte_20,P.VIAJE6,-37917.375,V084,Dolar Americano,813.2,202110
A014023,26/04/2024,consumible,consumible_10400,P.VIAJE10,-5858.91,V132,Euro,1014.49,202404
A006076,16/11/2019,consumible,consumible_9831,RECREACION9,-8325,V071,Dolar Americano,774.3,201911
A005404,29/06/2019,consumible,consumible_8461,P.VIAJE9,-2050.5,V062,Dolar Americano,677.15,201906
A004866,22/03/2019,consumible,consumible_11280,P.VIAJE10,-1549.95,V052,Dolar Americano,678.23,201903
A008568,13/09/2021,regalo,regalo: nombre_13,P.VIAJE9,-129125.34,V084,Dolar Americano,784.68,202109
A002016,19/03/2017,consumible,consumible_10624,P.VIAJE6,-4077.375,V021,Euro,710.93,201703
A006282,29/12/2019,regalo,regalo: nombre_3,P.VIAJE1,-5476.8,V074,Euro,835.55,201912
A014149,03/05/2024,deuda,deuda: nombre_12,P.VIAJE8,7790.595,V123,Dolar Americano,938.78,202405
A007236,21/09/2020,hogar,hogar_5115,P.VIAJE5,-131339.04,V080,Yen Japones,73981,202009
A001706,28/12/2016,regalo,regalo: nombre_2,P.VIAJE9,-28206,V018,Euro,698.95,201612
A001433,24/09/2016,necesidad,necesidad_2,P.VIAJE6,-23065.845,V013,Dolar Americano,660.25,201609
A004640,30/01/2019,necesidad,necesidad_6,P.VIAJE3,-42987.03,V052,Dolar Americano,663.53,201901
A014143,03/05/2024,deuda,deuda: nombre_7,P.VIAJE2,3242.64,V123,Dolar Americano,938.78,202405
A009509,19/05/2022,regalo,regalo: nombre_17,P.VIAJE7,-3672,V086,Euro,886.13,202205
A009502,19/05/2022,recreacion,recreacion_9,P.VIAJE2,-2826,V086,Euro,886.13,202205
A015650,13/04/2025,transporte,transporte_10,P.VIAJE2,-9453,V143,Yen Japones,67595,202504
A013552,11/03/2024,transporte,transporte_13,P.VIAJE4,-10233.7875,V120,Dolar Americano,966.4,202403
A013549,11/03/2024,deuda,deuda: nombre_9,P.VIAJE5,-32537.1675,V120,Dolar Americano,966.4,202403
A013889,17/04/2024,deuda,deuda: nombre_13,P.VIAJE5,-4042.125,V122,Yen Japones,63314,202404
A008633,05/10/2021,regalo,regalo: nombre_8,P.VIAJE6,-8832.6,V084,Dolar Americano,810.9,202110
A001412,23/09/2016,necesidad,2.necesidad_18,P.VIAJE4,-26452.665,V013,Dolar Americano,660.25,201609
A003784,27/05/2018,recreacion,recreacion_5,P.VIAJE4,-711,V046,Yen Japones,57111,201805
A013912,19/04/2024,consumible,consumible_9229,P.VIAJE1,-3297.645,V122,Yen Japones,61716,202404
A013136,29/12/2023,hogar,hogar_5026,P.VIAJE4,-3672,V113,Euro,971.81,202312
A009498,19/05/2022,consumible,consumible_10009,P.VIAJE1,-1345.5,V086,Euro,886.13,202205
A014270,03/05/2024,deuda,deuda: nombre_4,P.VIAJE9,344.385,V123,Dolar Americano,938.78,202405
A009519,20/05/2022,consumible,consumible_7946,P.VIAJE4,-6703.5,V086,Euro,882.76,202205
A005259,08/06/2019,recreacion,recreacion_12,P.VIAJE7,-1486.5,V060,Yen Japones,64008,201906
A003020,18/11/2017,transporte,transporte_1,P.VIAJE3,-6025.995,V032,Dolar Americano,625.92,201711
A013149,07/01/2024,hogar,hogar_5013,P.VIAJE7,-2403,V113,Euro,973.31,202401
A014255,03/05/2024,deuda,deuda: nombre_7,P.VIAJE4,4484.85,V122,Yen Japones,61354,202405
A005638,06/09/2019,deuda,deuda: nombre_11,P.VIAJE2,-9735,V064,Yen Japones,66492,201909
A006283,29/12/2019,consumible,consumible_7114,P.VIAJE6,-8212.2,V074,Euro,835.55,201912
A009506,19/05/2022,regalo,regalo: nombre_9,P.VIAJE6,-13753.5,V086,Euro,886.13,202205
A015628,09/04/2025,regalo,regalo: nombre_15,P.VIAJE8,-95498.25,V143,Yen Japones,66340,202504
A013074,18/12/2023,recreacion,recreacion: nombre_6,P.VIAJE3,35244,V113,Euro,954.58,202312
A011015,17/12/2022,consumible,consumible_10679,P.VIAJE1,-3566.25,V100,Euro,936.78,202212
A001421,23/09/2016,necesidad,necesidad_12,P.VIAJE2,-9813.255,V013,Dolar Americano,660.25,201609
A014232,03/05/2024,deuda,deuda: nombre_4,P.VIAJE1,6276.255,V120,Dolar Americano,938.78,202405
A013896,17/04/2024,deuda,deuda: nombre_4,P.VIAJE1,-5567.04,V122,Yen Japones,63314,202404
A004907,25/03/2019,regalo,regalo: nombre_17,P.VIAJE2,29.25,V052,Dolar Americano,679.38,201903
A013792-1,09/04/2024,deuda,deuda: nombre_17,P.VIAJE3,-5207.8425,V116,Yen Japones,61984,202404
A014128,03/05/2024,deuda,deuda: nombre_14,P.VIAJE5,2556.675,V122,Yen Japones,61354,202405
A008716,23/10/2021,recreacion,recreacion_6,P.VIAJE8,-2473.5,V083,Yen Japones,71769,202110
A013972,22/04/2024,consumible,consumible_11096,P.VIAJE4,-7762.41,V127,Yen Japones,61453,202404
A013768,09/04/2024,deuda,deuda: nombre_1,P.VIAJE2,-3045.96,V115,Dolar Americano,940.92,202404
A013352,05/02/2024,deuda,deuda: nombre_4,P.VIAJE5,113044.98,V119,Euro,1024.05,202402
A003799,01/06/2018,necesidad,necesidad_15,P.VIAJE10,202577.865,V047,Dolar Americano,631.29,201806
A009465,15/05/2022,regalo,regalo: nombre_13,P.VIAJE6,-11920.5,V086,Euro,895.19,202205
A013992,24/04/2024,consumible,consumible_10577,P.VIAJE3,-816.75,V129,Yen Japones,61126,202404
A001084,05/06/2016,consumible,consumible_11910,P.VIAJE10,-1416,V010,Euro,775.58,201606
A014145,03/05/2024,deuda,deuda: nombre_19,P.VIAJE4,9739.215,V123,Dolar Americano,938.78,202405
A014100,03/05/2024,deuda,deuda: nombre_2,P.VIAJE7,3033.96,V115,Dolar Americano,938.78,202405
A008723,24/10/2021,consumible,consumible_9727,P.VIAJE3,-3178.5,V083,Yen Japones,71769,202110
A005936,22/10/2019,deuda,deuda_8248,RECREACION2,-2085.75,V068,Dolar Americano,723.8,201910
A005831,03/10/2019,transporte,transporte_16,P.VIAJE10,-711,V066,Euro,785.21,201910
A013782,09/04/2024,consumible,consumible_11948,P.VIAJE2,-1507.65,V116,Yen Japones,61984,202404
A013885,17/04/2024,deuda,deuda: nombre_4,P.VIAJE2,-14485.29,V122,Yen Japones,63314,202404
A001728,02/01/2017,evento,evento_5844,P.VIAJE6,-364636.23,V021,Euro,700.58,201701
A005408,29/06/2019,consumible,consumible_11090,P.VIAJE10,-2544,V062,Dolar Americano,677.15,201906
A013999,25/04/2024,deuda,deuda: nombre_8,P.VIAJE1,-2534.835,V131,Dolar Americano,948.83,202404
A003785,29/05/2018,necesidad,necesidad_3,P.VIAJE5,-73658.76,V047,Dolar Americano,629.22,201805
A009475,16/05/2022,regalo,regalo: nombre_6,P.VIAJE10,-5646,V086,Euro,894.03,202205
A000216,09/08/2015,consumible,consumible_11923,P.VIAJE7,-1557,V002,Dolar Americano,678,201508
A013903-1,18/04/2024,deuda,deuda: nombre_5,P.VIAJE7,-2768.895,V122,Yen Japones,62440,202404
A003025,18/11/2017,consumible,consumible_10316,P.VIAJE4,-6886.095,V032,Dolar Americano,625.92,201711
A013948,20/04/2024,deuda,deuda: nombre_11,P.VIAJE9,-7802.595,V123,Dolar Americano,954.44,202404
A005641,06/09/2019,deuda,deuda: nombre_11,P.VIAJE5,-9735,V064,Yen Japones,66492,201909
A013651,27/03/2024,hogar,hogar: nombre_19,P.VIAJE8,-19746,V114,Euro,1059.13,202403
A005941,22/10/2019,deuda,deuda: nombre_4,RECREACION1,-816.75,V068,Dolar Americano,723.8,201910
A011990,09/06/2023,consumible,consumible_10472,P.VIAJE8,-9876,V103,Euro,846.33,202306
A008717,23/10/2021,consumible,consumible_10770,P.VIAJE10,-2818.95,V083,Yen Japones,71769,202110
A013884,16/04/2024,consumible,consumible_9456,P.VIAJE4,-2314.17,V122,Yen Japones,63334,202404
A006276,28/12/2019,regalo,regalo: nombre_5,P.VIAJE8,-81042.225,V074,Euro,835.55,201912
A014204,03/05/2024,deuda,deuda: nombre_18,P.VIAJE3,5195.8425,V116,Yen Japones,61354,202405
A013218,12/01/2024,deuda,deuda: nombre_17,P.VIAJE9,-71281.5,V123,Dolar Americano,909.5,202401
A014272,03/05/2024,deuda,deuda: nombre_9,P.VIAJE1,3957.1575,V123,Dolar Americano,938.78,202405
A013721,02/04/2024,deuda,deuda: nombre_20,P.VIAJE3,19438.2525,V131,Dolar Americano,974.2,202404
A003769,26/05/2018,consumible,consumible_10554,P.VIAJE6,-2473.5,V046,Yen Japones,57111,201805
A004391,15/11/2018,evento,evento: nombre_14,P.VIAJE6,-130431,V052,Dolar Americano,673.46,201811
A010181,20/08/2022,regalo,regalo: nombre_3,P.VIAJE10,-2826,V090,Euro,947.26,202208
A011920,28/05/2023,deuda,deuda_6137,P.VIAJE3,-5646,V101,Euro,855.45,202305
A013627,22/03/2024,transporte,transporte_1,P.VIAJE6,-5152.5,V114,Euro,1061.55,202403
A004852,21/03/2019,consumible,consumible_8606,P.VIAJE4,-1627.5,V052,Dolar Americano,667.03,201903
A014221,03/05/2024,deuda,deuda: nombre_2,P.VIAJE10,253.7925,V119,Euro,1009.94,202405
A007227,20/09/2020,recreacion,recreacion_14,P.VIAJE5,-3249,V080,Yen Japones,72963,202009
A013961,21/04/2024,consumible,consumible_8208,P.VIAJE2,-16898.1525,V125,Dolar Americano,954.44,202404
A009508,19/05/2022,consumible,consumible_7954,P.VIAJE6,-15657,V086,Euro,886.13,202205
A014644,27/07/2024,hogar,hogar_5066,P.VIAJE4,-7690.5,V138,Euro,1033.8,202407
A013894,17/04/2024,necesidad,necesidad_9,P.VIAJE8,-1377.225,V122,Yen Japones,63314,202404
A015473,24/02/2025,deuda,deuda_6188,P.VIAJE2,-277339.605,V143,Yen Japones,63008,202502
A013914,19/04/2024,transporte,transporte_5,P.VIAJE10,-5555.76,V122,Yen Japones,61716,202404
A006291,31/12/2019,transporte,transporte_2,P.VIAJE5,-6844.5,V075,Dolar Americano,751.5,201912
A013638,27/03/2024,hogar,hogar_4828,P.VIAJE2,-8184,V114,Euro,1059.13,202403
A003751,21/05/2018,recreacion,recreacion: nombre_5,P.VIAJE3,-18336,V046,Yen Japones,57363,201805
A013864,16/04/2024,consumible,consumible_9219,P.VIAJE1,-5908.965,V121,Dolar Americano,979.9,202404
A015664,14/04/2025,regalo,regalo: nombre_13,P.VIAJE3,-28382.25,V143,Yen Japones,67562,202504
A013909,19/04/2024,deuda,deuda: nombre_7,P.VIAJE1,-5533.2,V122,Yen Japones,61716,202404
A013714,02/04/2024,deuda,deuda: nombre_8,P.VIAJE6,26924.6475,V125,Dolar Americano,974.2,202404
A015654,13/04/2025,regalo,regalo: nombre_9,P.VIAJE7,-26020.5,V143,Yen Japones,67595,202504
A001413,23/09/2016,necesidad,necesidad_4,P.VIAJE7,-8825.55,V013,Dolar Americano,660.25,201609
A013930-1,19/04/2024,deuda,deuda: nombre_1,P.VIAJE5,-1076.895,V123,Dolar Americano,954.44,202404
A006268,26/12/2019,consumible,consumible_9518,P.VIAJE2,-38411.016,V074,Euro,827.1,201912
A013939,20/04/2024,consumible,consumible_7834,P.VIAJE6,-3254.64,V123,Dolar Americano,954.44,202404
A013645,27/03/2024,consumible,consumible_8241,P.VIAJE9,-3672,V114,Euro,1059.13,202403
A013724,02/04/2024,deuda,deuda: nombre_10,P.VIAJE6,7729.6125,V122,Yen Japones,64274,202404
A013831,13/04/2024,consumible,consumible_7423,P.VIAJE7,-4403.79,V119,Euro,1026.29,202404
A014136,03/05/2024,deuda,deuda: nombre_10,P.VIAJE4,1284.15,V122,Yen Japones,61354,202405
A013994,25/04/2024,consumible,consumible_10918,P.VIAJE2,-5194.095,V131,Dolar Americano,948.83,202404
A007216,19/09/2020,transporte,transporte_10,P.VIAJE9,-2826,V080,Yen Japones,72963,202009
A006455,26/02/2020,deuda,deuda: nombre_12,RECREACION9,-8466,V077,Dolar Americano,811.3,202002
A001388,17/09/2016,consumible,consumible_10783,P.VIAJE7,-8237.58,V011,Dolar Americano,674.34,201609
